Episode,Reward
5483,-1
5484,0.25
5485,-1
5486,-1
5487,-1
5488,-1
5489,-1
5490,-1
5491,-1
5492,-1
5493,0.19999999999999996
5494,1
5495,2.533333333333333
5496,-1
5497,-1
5498,4
5499,0.5
5500,-1
5501,0.16666666666666674
5502,1.0
5503,-1
5504,-1
5505,-1
5506,-1
5507,-1
5508,-1
5509,-1
5510,1
5511,3.333333333333333
5512,-1
5513,-1
5514,0.16666666666666674
5515,-1
5516,-1
5517,-1
5518,-1
5519,-1
5520,0.16666666666666674
5521,-1
5522,0.125
5523,0.11111111111111116
5524,-1
5525,-1
5526,-1
5527,-1
5528,-1
5529,0.16666666666666674
5530,0.19999999999999996
5531,-1
5532,-1
5533,-1
5534,3.5
5535,-1
5536,3.25
5537,-1
5538,0.1428571428571428
5539,-1
5540,-1
5541,0.19999999999999996
5542,-1
5543,-1
5544,-1
5545,2.833333333333333
5546,1.0
5547,4
5548,3.5
5549,0.5
5550,-1
5551,-1
5552,-1
5553,1.0
5554,0.5
5555,3.333333333333333
5556,-1
5557,-1
5558,-1
5559,0.33333333333333326
5560,-1
5561,-1
5562,-1
5563,1.0
5564,-1
5565,-1
5566,-1
5567,-1
5568,-1
5569,1.0
5570,-1
5571,0.33333333333333326
5572,0.5
5573,0.25
5574,1
5575,-1
5576,0.19999999999999996
5577,-1
5578,-1
5579,-1
5580,-1
5581,-1
5582,-1
5583,2.3269230769230766
5584,-1
5585,3.0
5586,3.5
5587,-1
5588,-1
5589,3.333333333333333
5590,0.1428571428571428
5591,3.5
5592,-1
5593,0.25
5594,3.333333333333333
5595,2.3428571428571425
5596,-1
5597,-1
5598,-1
5599,0.125
5600,3.333333333333333
5601,3.125
5602,2.833333333333333
5603,-1
5604,3.25
5605,3.142857142857143
5606,3.5
5607,-1
5608,-1
5609,1
5610,-1
5611,3.166666666666667
5612,2.666666666666667
5613,1.0
5614,-1
5615,-1
5616,-1
5617,-1
5618,-1
5619,-1
5620,1.0
5621,-1
5622,-1
5623,1.0
5624,-1
5625,-1
5626,3.5
5627,3.25
5628,1.0
5629,2.583333333333333
5630,-1
5631,-1
5632,-1
5633,0.25
5634,0.5
5635,-1
5636,0.11111111111111116
5637,0.19999999999999996
5638,3.5
5639,1.0
5640,-1
5641,-1
5642,-1
5643,3.125
5644,3.166666666666667
5645,-1
5646,-1
5647,-1
5648,1
5649,-1
5650,-1
5651,-1
5652,3.25
5653,2.625
5654,-1
5655,2.625
5656,-1
5657,4.0
5658,1.0
5659,-1
5660,3.5
5661,0.5
5662,0.25
5663,-1
5664,0.25
5665,0.16666666666666674
5666,3.333333333333333
5667,-1
5668,-1
5669,-1
5670,-1
5671,-1
5672,-1
5673,1
5674,-1
5675,3.5
5676,1.0
5677,-1
5678,1.0
5679,3.166666666666667
5680,0.16666666666666674
5681,-1
5682,-1
5683,-1
5684,-1
5685,2.533333333333333
5686,-1
5687,2.6666666666666665
5688,1.0
5689,-1
5690,1
5691,-1
5692,-1
5693,1
5694,-1
5695,1.0
5696,-1
5697,0.33333333333333326
5698,0.19999999999999996
5699,0.16666666666666674
5700,-1
5701,-1
5702,-1
5703,-1
5704,0.16666666666666674
5705,0.33333333333333326
5706,0.10000000000000009
5707,3.333333333333333
5708,0.25
5709,-1
5710,-1
5711,4
5712,-1
5713,-1
5714,0.33333333333333326
5715,3.5
5716,-1
5717,-1
5718,-1
5719,-1
5720,-1
5721,-1
5722,1
5723,-1
5724,-1
5725,-1
5726,-1
5727,-1
5728,-1
5729,1
5730,1
5731,-1
5732,-1
5733,-1
5734,1
5735,-1
5736,-1
5737,-1
5738,-1
5739,-1
5740,4.0
5741,-1
5742,2.45
5743,1
5744,0.5
5745,-1
5746,-1
5747,-1
5748,2.533333333333333
5749,-1
5750,2.833333333333333
5751,-1
5752,-1
5753,0.125
5754,-1
5755,0.0714285714285714
5756,0.5
5757,-1
5758,0.19999999999999996
5759,-1
5760,-1
5761,-1
5762,-1
5763,-1
5764,-1
5765,-1
5766,2.4761904761904763
5767,-1
5768,-1
5769,3.0
5770,0.19999999999999996
5771,-1
5772,-1
5773,-1
5774,-1
5775,-1
5776,0.1428571428571428
5777,3.166666666666667
5778,-1
5779,-1
5780,-1
5781,-1
5782,3.25
5783,-1
5784,0.5
5785,-1
5786,-1
5787,-1
5788,-1
5789,-1
5790,-1
5791,-1
5792,-1
5793,-1
5794,3.142857142857143
5795,2.642857142857143
5796,2.833333333333333
5797,1.0
5798,-1
5799,1.0
5800,1
5801,-1
5802,-1
5803,-1
5804,-1
5805,-1
5806,-1
5807,1
5808,0.11111111111111116
5809,0.25
5810,0.5
5811,-1
5812,-1
5813,-1
5814,-1
5815,-1
5816,-1
5817,1
5818,1
5819,-1
5820,-1
5821,-1
5822,1
5823,0.16666666666666674
5824,-1
5825,-1
5826,1
5827,-1
5828,3.5
5829,-1
5830,2.45
5831,1
5832,3.2
5833,-1
5834,1
5835,-1
5836,-1
5837,-1
5838,-1
5839,-1
5840,2.311111111111111
5841,-1
5842,-1
5843,0.25
5844,-1
5845,-1
5846,3.5
5847,-1
5848,3.25
5849,-1
5850,-1
5851,-1
5852,-1
5853,-1
5854,-1
5855,3.25
5856,-1
5857,-1
5858,-1
5859,-1
5860,0.5
5861,-1
5862,1.0
5863,-1
5864,-1
5865,-1
5866,-1
5867,-1
5868,-1
5869,-1
5870,2.5
5871,-1
5872,-1
5873,-1
5874,-1
5875,0.1428571428571428
5876,-1
5877,-1
5878,-1
5879,-1
5880,-1
5881,-1
5882,-1
5883,-1
5884,-1
5885,1
5886,-1
5887,0.25
5888,-1
5889,-1
5890,-1
5891,-1
5892,-1
5893,-1
5894,-1
5895,-1
5896,-1
5897,3.0
5898,1
5899,-1
5900,1.0
5901,-1
5902,-1
5903,-1
5904,-1
5905,3.142857142857143
5906,-1
5907,-1
5908,-1
5909,-1
5910,2.253968253968254
5911,-1
5912,-1
5913,1.0
5914,1.0
5915,1
5916,0.5
5917,-1
5918,-1
5919,-1
5920,-1
5921,0.1428571428571428
5922,0.5
5923,1.0
5924,2.45
5925,-1
5926,-1
5927,-1
5928,-1
5929,-1
5930,0.16666666666666674
5931,-1
5932,-1
5933,-1
5934,-1
5935,-1
5936,-1
5937,-1
5938,0.5
5939,1.0
5940,-1
5941,-1
5942,-1
5943,3.1
5944,0.5
5945,0.5
5946,-1
5947,-1
5948,-1
5949,3.166666666666667
5950,-1
5951,-1
5952,-1
5953,1
5954,1.0
5955,1
5956,1
5957,-1
5958,1.0
5959,3.0
5960,1
5961,3.333333333333333
5962,-1
5963,3.5
5964,0.33333333333333326
5965,3.25
5966,-1
5967,1.0
5968,-1
5969,1
5970,-1
5971,-1
5972,-1
5973,1
5974,0.19999999999999996
5975,2.625
5976,1.0
5977,-1
5978,-1
5979,0.5
5980,3.142857142857143
5981,-1
5982,2.45
5983,1
5984,-1
5985,0.25
5986,-1
5987,-1
5988,-1
5989,-1
5990,1.0
5991,1
5992,-1
5993,1.0
5994,0.5
5995,4.0
5996,-1
5997,-1
5998,1.0
5999,3.0
6000,4
6001,-1
6002,-1
6003,-1
6004,0.25
6005,-1
6006,0.1428571428571428
6007,1
6008,-1
6009,0.08333333333333326
6010,1
6011,-1
6012,0.25
6013,2.833333333333333
6014,4
6015,1
6016,3.142857142857143
6017,-1
6018,-1
6019,-1
6020,1.0
6021,-1
6022,3.142857142857143
6023,-1
6024,-1
6025,0.5
6026,-1
6027,-1
6028,-1
6029,3.333333333333333
6030,-1
6031,-1
6032,0.33333333333333326
6033,0.19999999999999996
6034,3.5
6035,-1
6036,-1
6037,-1
6038,3.166666666666667
6039,-1
6040,0.25
6041,-1
6042,-1
6043,3.333333333333333
6044,-1
6045,3.333333333333333
6046,1.0
6047,2.611111111111111
6048,-1
6049,-1
6050,-1
6051,1
6052,0.25
6053,-1
6054,3.333333333333333
6055,0.33333333333333326
6056,0.5
6057,-1
6058,-1
6059,3.25
6060,-1
6061,-1
6062,-1
6063,-1
6064,0.5
6065,-1
6066,-1
6067,-1
6068,-1
6069,-1
6070,-1
6071,1.0
6072,1.0
6073,2.833333333333333
6074,3.5
6075,-1
6076,-1
6077,-1
6078,-1
6079,-1
6080,-1
6081,1
6082,-1
6083,-1
6084,-1
6085,-1
6086,-1
6087,-1
6088,0.16666666666666674
6089,-1
6090,4.0
6091,-1
6092,1
6093,-1
6094,-1
6095,-1
6096,0.1428571428571428
6097,-1
6098,-1
6099,-1
6100,-1
6101,-1
6102,0.33333333333333326
6103,-1
6104,-1
6105,0.25
6106,-1
6107,1.0
6108,-1
6109,3.142857142857143
6110,1
6111,-1
6112,1
6113,0.25
6114,-1
6115,-1
6116,1
6117,-1
6118,2.2714285714285714
6119,-1
6120,0.33333333333333326
6121,-1
6122,3.333333333333333
6123,0.33333333333333326
6124,-1
6125,-1
6126,-1
6127,0.125
6128,-1
6129,-1
6130,2.35
6131,-1
6132,-1
6133,0.33333333333333326
6134,-1
6135,-1
6136,-1
6137,-1
6138,-1
6139,0.1428571428571428
6140,-1
6141,-1
6142,0.5
6143,0.1428571428571428
6144,0.5
6145,-1
6146,-1
6147,-1
6148,0.16666666666666674
6149,-1
6150,-1
6151,0.25
6152,0.5
6153,-1
6154,3.2
6155,-1
6156,-1
6157,0.25
6158,1.0
6159,-1
6160,0.5
6161,0.33333333333333326
6162,1
6163,1.0
6164,-1
6165,3.5
6166,0.5
6167,1.0
6168,2.6666666666666665
6169,-1
6170,1
6171,0.1428571428571428
6172,3.333333333333333
6173,-1
6174,2.392857142857143
6175,1
6176,1
6177,-1
6178,-1
6179,-1
6180,-1
6181,-1
6182,2.533333333333333
6183,0.33333333333333326
6184,-1
6185,0.10000000000000009
6186,-1
6187,-1
6188,-1
6189,-1
6190,-1
6191,-1
6192,3.333333333333333
6193,-1
6194,-1
6195,-1
6196,-1
6197,-1
6198,-1
6199,3.2
6200,-1
6201,4
6202,2.583333333333333
6203,-1
6204,0.5
6205,0.25
6206,-1
6207,-1
6208,0.33333333333333326
6209,-1
6210,2.533333333333333
6211,4
6212,-1
6213,-1
6214,-1
6215,-1
6216,0.125
6217,-1
6218,1.0
6219,1.0
6220,-1
6221,0.5
6222,1.0
6223,-1
6224,-1
6225,-1
6226,-1
6227,-1
6228,0.33333333333333326
6229,-1
6230,-1
6231,-1
6232,-1
6233,-1
6234,-1
6235,-1
6236,3.5
6237,-1
6238,-1
6239,-1
6240,0.33333333333333326
6241,2.5
6242,1
6243,0.5
6244,2.583333333333333
6245,-1
6246,3.166666666666667
6247,-1
6248,-1
6249,-1
6250,-1
6251,0.125
6252,-1
6253,0.25
6254,-1
6255,-1
6256,-1
6257,0.33333333333333326
6258,-1
6259,-1
6260,-1
6261,-1
6262,-1
6263,2.4166666666666665
6264,0.5
6265,-1
6266,-1
6267,-1
6268,1
6269,-1
6270,-1
6271,-1
6272,4.0
6273,0.125
6274,-1
6275,-1
6276,-1
6277,-1
6278,-1
6279,1
6280,4.0
6281,-1
6282,-1
6283,-1
6284,3.2
6285,-1
6286,-1
6287,-1
6288,-1
6289,-1
6290,-1
6291,0.5
6292,3.5
6293,0.25
6294,-1
6295,0.5
6296,-1
6297,0.5
6298,1.0
6299,1
6300,-1
6301,1
6302,-1
6303,-1
6304,0.125
6305,-1
6306,-1
6307,1.0
6308,-1
6309,-1
6310,0.5
6311,-1
6312,-1
6313,-1
6314,0.5
6315,2.2222222222222223
6316,-1
6317,3.333333333333333
6318,-1
6319,0.1428571428571428
6320,4
6321,1
6322,-1
6323,4.0
6324,3.5
6325,1
6326,1
6327,1
6328,3.5
6329,-1
6330,3.111111111111111
6331,-1
6332,0.16666666666666674
6333,0.16666666666666674
6334,-1
6335,3.166666666666667
6336,-1
6337,0.125
6338,-1
6339,-1
6340,2.642857142857143
6341,-1
6342,3.333333333333333
6343,-1
6344,-1
6345,-1
6346,-1
6347,0.25
6348,0.09090909090909083
6349,1
6350,-1
6351,3.142857142857143
6352,-1
6353,2.666666666666667
6354,3.1
6355,1
6356,-1
6357,3.25
6358,0.19999999999999996
6359,-1
6360,-1
6361,-1
6362,-1
6363,2.7
6364,3.333333333333333
6365,-1
6366,-1
6367,1
6368,-1
6369,-1
6370,4.0
6371,-1
6372,-1
6373,-1
6374,-1
6375,1
6376,1
6377,-1
6378,-1
6379,1.0
6380,-1
6381,1
6382,-1
6383,-1
6384,0.5
6385,1
6386,4.0
6387,-1
6388,1
6389,-1
6390,-1
6391,-1
6392,-1
6393,-1
6394,-1
6395,3.2
6396,-1
6397,-1
6398,3.166666666666667
6399,3.142857142857143
6400,1
6401,3.0769230769230766
6402,-1
6403,-1
6404,-1
6405,-1
6406,-1
6407,-1
6408,0.125
6409,-1
6410,-1
6411,1.0
6412,-1
6413,-1
6414,0.5
6415,0.125
6416,0.33333333333333326
6417,2.625
6418,-1
6419,-1
6420,1
6421,-1
6422,1.0
6423,0.33333333333333326
6424,0.33333333333333326
6425,-1
6426,3.5
6427,-1
6428,-1
6429,-1
6430,-1
6431,-1
6432,-1
6433,1.0
6434,0.08333333333333326
6435,-1
6436,1
6437,3.142857142857143
6438,-1
6439,-1
6440,-1
6441,-1
6442,-1
6443,-1
6444,-1
6445,-1
6446,-1
6447,2.290909090909091
6448,-1
6449,-1
6450,-1
6451,-1
6452,-1
6453,2.325
6454,-1
6455,4
6456,0.19999999999999996
6457,-1
6458,-1
6459,1
6460,1
6461,2.267857142857143
6462,1
6463,-1
6464,-1
6465,1
6466,-1
6467,-1
6468,3.333333333333333
6469,0.33333333333333326
6470,-1
6471,2.2777777777777777
6472,3.1
6473,-1
6474,3.090909090909091
6475,1
6476,-1
6477,1.0
6478,-1
6479,-1
6480,-1
6481,0.5
6482,-1
6483,-1
6484,-1
6485,0.1428571428571428
6486,-1
6487,-1
6488,0.33333333333333326
6489,-1
6490,-1
6491,-1
6492,-1
6493,3.333333333333333
6494,1
6495,-1
6496,0.09090909090909083
6497,-1
6498,-1
6499,-1
6500,2.4
6501,3.333333333333333
6502,3.5
6503,2.3428571428571425
6504,-1
6505,-1
6506,-1
6507,-1
6508,1
6509,-1
6510,-1
6511,-1
6512,-1
6513,2.5
6514,0.16666666666666674
6515,-1
6516,4
6517,3.25
6518,-1
6519,1
6520,0.5
6521,-1
6522,-1
6523,2.75
6524,0.25
6525,2.833333333333333
6526,-1
6527,1.0
6528,-1
6529,-1
6530,-1
6531,-1
6532,-1
6533,-1
6534,-1
6535,0.25
6536,1
6537,-1
6538,-1
6539,-1
6540,-1
6541,-1
6542,0.5
6543,3.25
6544,1
6545,-1
6546,3.25
6547,0.1428571428571428
6548,-1
6549,-1
6550,-1
6551,-1
6552,-1
6553,-1
6554,-1
6555,-1
6556,-1
6557,-1
6558,1
6559,-1
6560,-1
6561,-1
6562,0.125
6563,0.5
6564,-1
6565,2.75
6566,-1
6567,2.2777777777777777
6568,0.5
6569,-1
6570,0.16666666666666674
6571,-1
6572,-1
6573,2.75
6574,-1
6575,0.25
6576,-1
6577,1
6578,-1
6579,2.666666666666667
6580,3.333333333333333
6581,2.253968253968254
6582,0.33333333333333326
6583,-1
6584,4
6585,-1
6586,-1
6587,-1
6588,-1
6589,-1
6590,3.5
6591,-1
6592,0.10000000000000009
6593,-1
6594,0.19999999999999996
6595,-1
6596,2.5
6597,-1
6598,3.5
6599,-1
6600,1
6601,-1
6602,1
6603,-1
6604,1
6605,-1
6606,0.16666666666666674
6607,-1
6608,-1
6609,-1
6610,-1
6611,4.0
6612,0.16666666666666674
6613,-1
6614,3.333333333333333
6615,0.33333333333333326
6616,2.392857142857143
6617,1.0
6618,-1
6619,-1
6620,1
6621,-1
6622,-1
6623,2.35
6624,-1
6625,-1
6626,-1
6627,-1
6628,-1
6629,2.533333333333333
6630,-1
6631,-1
6632,0.33333333333333326
6633,-1
6634,-1
6635,-1
6636,1
6637,4
6638,-1
6639,-1
6640,1
6641,1
6642,0.19999999999999996
6643,-1
6644,0.33333333333333326
6645,-1
6646,-1
6647,-1
6648,-1
6649,1
6650,-1
6651,0.5
6652,-1
6653,-1
6654,0.1428571428571428
6655,3.1
6656,1.0
6657,-1
6658,-1
6659,-1
6660,-1
6661,0.33333333333333326
6662,-1
6663,0.1428571428571428
6664,-1
6665,-1
6666,-1
6667,0.25
6668,-1
6669,-1
6670,-1
6671,-1
6672,1
6673,1.0
6674,-1
6675,-1
6676,3.0
6677,1.0
6678,-1
6679,4.0
6680,0.25
6681,3.125
6682,-1
6683,3.142857142857143
6684,-1
6685,1.0
6686,1
6687,3.166666666666667
6688,-1
6689,-1
6690,-1
6691,0.09090909090909083
6692,2.833333333333333
6693,1
6694,-1
6695,3.125
6696,1
6697,-1
6698,-1
6699,-1
6700,3.2
6701,-1
6702,0.5
6703,-1
6704,0.5
6705,1
6706,0.19999999999999996
6707,-1
6708,-1
6709,-1
6710,3.5
6711,-1
6712,0.19999999999999996
6713,-1
6714,1.0
6715,-1
6716,-1
6717,-1
6718,-1
6719,0.19999999999999996
6720,1.0
6721,-1
6722,-1
6723,-1
6724,1.0
6725,-1
6726,0.33333333333333326
6727,-1
6728,-1
6729,-1
6730,-1
6731,4.0
6732,1
6733,-1
6734,-1
6735,-1
6736,3.0666666666666664
6737,-1
6738,-1
6739,-1
6740,-1
6741,-1
6742,-1
6743,-1
6744,-1
6745,0.10000000000000009
6746,-1
6747,-1
6748,0.1428571428571428
6749,-1
6750,-1
6751,-1
6752,-1
6753,-1
6754,-1
6755,0.25
6756,-1
6757,-1
6758,-1
6759,-1
6760,-1
6761,3.5
6762,-1
6763,-1
6764,-1
6765,-1
6766,-1
6767,-1
6768,1
6769,-1
6770,1
6771,-1
6772,-1
6773,-1
6774,-1
6775,-1
6776,-1
6777,1.0
6778,-1
6779,-1
6780,-1
6781,1
6782,-1
6783,-1
6784,-1
6785,-1
6786,-1
6787,-1
6788,-1
6789,-1
6790,-1
6791,-1
6792,1
6793,4.0
6794,-1
6795,-1
6796,-1
6797,-1
6798,-1
6799,-1
6800,-1
6801,0.06666666666666665
6802,0.5
6803,-1
6804,-1
6805,-1
6806,-1
6807,0.25
6808,-1
6809,0.19999999999999996
6810,-1
6811,3.25
6812,1.0
6813,-1
6814,1
6815,1.0
6816,-1
6817,-1
6818,-1
6819,-1
6820,-1
6821,-1
6822,-1
6823,-1
6824,-1
6825,-1
6826,-1
6827,-1
6828,-1
6829,-1
6830,0.5
6831,1.0
6832,-1
6833,-1
6834,3.5
6835,1.0
6836,-1
6837,-1
6838,-1
6839,-1
6840,-1
6841,-1
6842,-1
6843,-1
6844,-1
6845,3.111111111111111
6846,-1
6847,-1
6848,2.3
6849,0.33333333333333326
6850,-1
6851,-1
6852,-1
6853,-1
6854,-1
6855,-1
6856,-1
6857,-1
6858,3.166666666666667
6859,-1
6860,-1
6861,-1
6862,3.090909090909091
6863,1
6864,4.0
6865,0.16666666666666674
6866,-1
6867,0.5
6868,3.25
6869,-1
6870,2.533333333333333
6871,0.5
6872,1
6873,1
6874,-1
6875,0.33333333333333326
6876,-1
6877,-1
6878,2.833333333333333
6879,2.583333333333333
6880,-1
6881,0.5
6882,-1
6883,-1
6884,-1
6885,1
6886,0.25
6887,1.0
6888,-1
6889,1.0
6890,1.0
6891,1
6892,-1
6893,-1
6894,-1
6895,1
6896,-1
6897,0.19999999999999996
6898,0.5
6899,-1
6900,-1
6901,-1
6902,-1
6903,2.3666666666666667
6904,0.16666666666666674
6905,-1
6906,-1
6907,-1
6908,3.142857142857143
6909,1.0
6910,-1
6911,-1
6912,3.083333333333333
6913,-1
6914,-1
6915,-1
6916,1
6917,1.0
6918,1
6919,-1
6920,3.333333333333333
6921,-1
6922,3.5
6923,2.416666666666667
6924,-1
6925,-1
6926,-1
6927,-1
6928,0.25
6929,0.125
6930,-1
6931,-1
6932,3.2
6933,-1
6934,-1
6935,2.392156862745098
6936,1.0
6937,-1
6938,3.5
6939,0.09090909090909083
6940,1
6941,-1
6942,-1
6943,-1
6944,1
6945,0.25
6946,1
6947,-1
6948,0.5
6949,-1
6950,-1
6951,4.0
6952,-1
6953,-1
6954,-1
6955,2.3428571428571425
6956,-1
6957,3.166666666666667
6958,-1
6959,-1
6960,0.5
6961,-1
6962,-1
6963,-1
6964,4.0
6965,0.11111111111111116
6966,-1
6967,-1
6968,1.0
6969,-1
6970,1.0
6971,-1
6972,-1
6973,3.125
6974,-1
6975,-1
6976,1.0
6977,3.0
6978,-1
6979,2.392857142857143
6980,2.533333333333333
6981,4.0
6982,3.2
6983,0.5
6984,-1
6985,3.142857142857143
6986,-1
6987,0.25
6988,-1
6989,-1
6990,-1
6991,-1
6992,3.333333333333333
6993,-1
6994,-1
6995,-1
6996,3.333333333333333
6997,1.0
6998,0.19999999999999996
6999,-1
7000,-1
7001,-1
7002,-1
7003,1
7004,-1
7005,-1
7006,1.0
7007,1
7008,2.5
7009,-1
7010,1
7011,-1
7012,-1
7013,1
7014,-1
7015,-1
7016,-1
7017,-1
7018,0.33333333333333326
7019,-1
7020,-1
7021,-1
7022,-1
7023,-1
7024,-1
7025,-1
7026,-1
7027,4.0
7028,-1
7029,-1
7030,-1
7031,-1
7032,-1
7033,-1
7034,-1
7035,0.16666666666666674
7036,-1
7037,1
7038,-1
7039,-1
7040,-1
7041,0.5
7042,0.19999999999999996
7043,-1
7044,-1
7045,-1
7046,-1
7047,0.19999999999999996
7048,-1
7049,-1
7050,-1
7051,-1
7052,-1
7053,-1
7054,-1
7055,-1
7056,2.75
7057,-1
7058,1
7059,-1
7060,-1
7061,-1
7062,3.25
7063,-1
7064,-1
7065,2.4
7066,-1
7067,0.19999999999999996
7068,-1
7069,-1
7070,-1
7071,-1
7072,-1
7073,1
7074,-1
7075,-1
7076,2.5
7077,3.1
7078,-1
7079,1
7080,0.5
7081,3.166666666666667
7082,-1
7083,4.0
7084,0.16666666666666674
7085,0.10000000000000009
7086,3.5
7087,1
7088,-1
7089,-1
7090,2.5
7091,-1
7092,0.1428571428571428
7093,-1
7094,-1
7095,-1
7096,-1
7097,3.0
7098,0.25
7099,-1
7100,-1
7101,1.0
7102,1.0
7103,-1
7104,0.08333333333333326
7105,-1
7106,-1
7107,-1
7108,1.0
7109,1.0
7110,0.25
7111,0.25
7112,2.5
7113,-1
7114,-1
7115,-1
7116,1.0
7117,-1
7118,3.166666666666667
7119,4.0
7120,0.19999999999999996
7121,3.25
7122,-1
7123,0.33333333333333326
7124,-1
7125,-1
7126,0.1428571428571428
7127,-1
7128,-1
7129,3.142857142857143
7130,-1
7131,0.25
7132,-1
7133,-1
7134,-1
7135,-1
7136,-1
7137,-1
7138,-1
7139,-1
7140,-1
7141,-1
7142,-1
7143,1.0
7144,-1
7145,3.5
7146,-1
7147,-1
7148,-1
7149,-1
7150,-1
7151,0.125
7152,1.0
7153,-1
7154,-1
7155,2.2777777777777777
7156,-1
7157,-1
7158,-1
7159,3.2
7160,-1
7161,-1
7162,0.16666666666666674
7163,3.2
7164,3.0
7165,0.11111111111111116
7166,4.0
7167,-1
7168,-1
7169,-1
7170,-1
7171,-1
7172,0.25
7173,1
7174,-1
7175,-1
7176,-1
7177,0.5
7178,-1
7179,2.4761904761904763
7180,-1
7181,3.2
7182,0.5
7183,-1
7184,-1
7185,-1
7186,-1
7187,-1
7188,-1
7189,0.10000000000000009
7190,-1
7191,1
7192,-1
7193,-1
7194,1
7195,-1
7196,-1
7197,-1
7198,1
7199,4.0
7200,-1
7201,2.666666666666667
7202,-1
7203,-1
7204,-1
7205,1
7206,-1
7207,3.166666666666667
7208,3.166666666666667
7209,0.125
7210,-1
7211,-1
7212,-1
7213,-1
7214,-1
7215,1
7216,-1
7217,3.5
7218,-1
7219,-1
7220,0.33333333333333326
7221,1
7222,0.16666666666666674
7223,3.111111111111111
7224,-1
7225,3.0
7226,-1
7227,2.75
7228,-1
7229,-1
7230,0.16666666666666674
7231,-1
7232,-1
7233,-1
7234,-1
7235,-1
7236,0.33333333333333326
7237,-1
7238,-1
7239,1
7240,-1
7241,1
7242,1
7243,-1
7244,-1
7245,-1
7246,-1
7247,-1
7248,-1
7249,1.0
7250,-1
7251,-1
7252,-1
7253,-1
7254,-1
7255,-1
7256,-1
7257,-1
7258,-1
7259,0.16666666666666674
7260,-1
7261,1
7262,2.666666666666667
7263,3.25
7264,-1
7265,-1
7266,-1
7267,-1
7268,-1
7269,4
7270,-1
7271,-1
7272,-1
7273,-1
7274,1.0
7275,-1
7276,-1
7277,-1
7278,1
7279,1
7280,1.0
7281,-1
7282,-1
7283,-1
7284,-1
7285,-1
7286,-1
7287,0.11111111111111116
7288,-1
7289,-1
7290,-1
7291,-1
7292,-1
7293,-1
7294,-1
7295,-1
7296,-1
7297,-1
7298,1
7299,-1
7300,-1
7301,-1
7302,3.2
7303,1
7304,-1
7305,3.166666666666667
7306,-1
7307,1
7308,-1
7309,-1
7310,-1
7311,-1
7312,-1
7313,3.5
7314,1
7315,-1
7316,0.25
7317,0.19999999999999996
7318,-1
7319,1
7320,1
7321,-1
7322,1
7323,-1
7324,-1
7325,-1
7326,-1
7327,1
7328,-1
7329,-1
7330,2.4761904761904763
7331,-1
7332,-1
7333,-1
7334,-1
7335,1.0
7336,1.0
7337,2.458333333333333
7338,1.0
7339,3.166666666666667
7340,1
7341,-1
7342,1.0
7343,-1
7344,1
7345,-1
7346,-1
7347,-1
7348,-1
7349,-1
7350,3.2
7351,-1
7352,3.2
7353,3.333333333333333
7354,0.1428571428571428
7355,1
7356,0.1428571428571428
7357,-1
7358,-1
7359,-1
7360,1
7361,-1
7362,-1
7363,-1
7364,-1
7365,1.0
7366,3.0
7367,-1
7368,0.1428571428571428
7369,-1
7370,-1
7371,-1
7372,-1
7373,1
7374,1.0
7375,-1
7376,1.0
7377,1
7378,-1
7379,-1
7380,-1
7381,-1
7382,2.392857142857143
7383,3.333333333333333
7384,-1
7385,-1
7386,-1
7387,-1
7388,4.0
7389,-1
7390,-1
7391,-1
7392,-1
7393,2.7
7394,-1
7395,1
7396,-1
7397,-1
7398,-1
7399,-1
7400,-1
7401,2.625
7402,3.166666666666667
7403,-1
7404,0.16666666666666674
7405,-1
7406,3.333333333333333
7407,-1
7408,-1
7409,-1
7410,-1
7411,0.19999999999999996
7412,-1
7413,-1
7414,-1
7415,-1
7416,-1
7417,-1
7418,2.3428571428571425
7419,0.19999999999999996
7420,0.25
7421,-1
7422,-1
7423,0.16666666666666674
7424,-1
7425,0.11111111111111116
7426,0.33333333333333326
7427,-1
7428,-1
7429,-1
7430,-1
7431,-1
7432,-1
7433,-1
7434,1
7435,4.0
7436,0.19999999999999996
7437,-1
7438,2.4
7439,0.19999999999999996
7440,-1
7441,2.533333333333333
7442,-1
7443,-1
7444,-1
7445,0.5
7446,3.25
7447,-1
7448,0.5
7449,0.33333333333333326
7450,-1
7451,-1
7452,-1
7453,-1
7454,-1
7455,-1
7456,-1
7457,-1
7458,-1
7459,0.11111111111111116
7460,1
7461,-1
7462,0.5
7463,-1
7464,-1
7465,-1
7466,3.2
7467,2.75
7468,0.33333333333333326
7469,-1
7470,1
7471,-1
7472,-1
7473,-1
7474,-1
7475,-1
7476,1
7477,-1
7478,0.5
7479,-1
7480,-1
7481,-1
7482,1.0
7483,-1
7484,0.33333333333333326
7485,4.0
7486,0.25
7487,-1
7488,-1
7489,-1
7490,3.25
7491,-1
7492,-1
7493,0.33333333333333326
7494,0.25
7495,-1
7496,-1
7497,-1
7498,4
7499,-1
7500,-1
7501,-1
7502,-1
7503,3.5
7504,-1
7505,-1
7506,-1
7507,-1
7508,-1
7509,-1
7510,1
7511,1
7512,-1
7513,-1
7514,-1
7515,0.09090909090909083
7516,3.25
7517,-1
7518,-1
7519,2.6666666666666665
7520,-1
7521,-1
7522,-1
7523,-1
7524,-1
7525,-1
7526,2.311111111111111
