episode,attacker_reward,defender_reward,epsilon,hack_probability,episode_length
3497,-1.0,1.0,0.01,0.0,1
3498,3.333333333333333,-2.0,0.01,0.0,5
3499,1.0,1.0,0.01,0.0,7
3500,-1.0,1.0,0.01,0.0,4
3501,0.33333333333333326,1.0,0.01,0.0,5
3502,-1.0,1.0,0.01,0.0,5
3503,0.125,1.0,0.01,0.0,10
3504,3.125,-2.0,0.01,0.0,10
3505,4.0,-2.0,0.01,0.0,2
3506,-1.0,1.0,0.01,0.0,4
3507,0.25,1.0,0.01,0.0,9
3508,-1.0,1.0,0.01,0.0,7
3509,0.25,1.0,0.01,0.0,6
3510,1.0,1.0,0.01,0.0,3
3511,-1.0,1.0,0.01,0.0,2
3512,-1.0,1.0,0.01,0.0,6
3513,0.25,1.0,0.01,0.0,6
3514,-1.0,1.0,0.01,0.0,2
3515,-1.0,1.0,0.01,0.0,1
3516,-1.0,1.0,0.01,0.0,3
3517,-1.0,1.0,0.01,0.0,6
3518,0.33333333333333326,1.0,0.01,0.0,5
3519,-1.0,1.0,0.01,0.0,2
3520,0.25,1.0,0.01,0.0,6
3521,0.1428571428571428,1.0,0.01,0.0,12
3522,3.333333333333333,-2.0,0.01,0.0,5
3523,-1.0,1.0,0.01,0.0,4
3524,-1.0,1.0,0.01,0.0,1
3525,-1.0,1.0,0.01,0.0,2
3526,4.0,-2.0,0.01,0.0,3
3527,-1.0,1.0,0.01,0.0,4
3528,1.0,1.0,0.01,0.0,5
3529,4.0,-2.0,0.01,0.0,3
3530,-1.0,1.0,0.01,0.0,3
3531,1.0,1.0,0.01,0.0,2
3532,1.0,1.0,0.01,0.0,5
3533,3.2,-2.0,0.01,0.0,8
3534,1.0,1.0,0.01,0.0,3
3535,0.16666666666666674,1.0,0.01,0.0,9
3536,-1.0,1.0,0.01,0.0,2
3537,-1.0,1.0,0.01,0.0,7
3538,-1.0,1.0,0.01,0.0,8
3539,1.0,1.0,0.01,0.0,3
3540,0.5,1.0,0.01,0.0,4
3541,0.33333333333333326,1.0,0.01,0.0,6
3542,-1.0,1.0,0.01,0.0,7
3543,-1.0,1.0,0.01,0.0,3
3544,-1.0,1.0,0.01,0.0,10
3545,-1.0,1.0,0.01,0.0,1
3546,1.0,1.0,0.01,0.0,5
3547,3.25,-2.0,0.01,0.0,7
3548,-1.0,1.0,0.01,0.0,8
3549,-1.0,1.0,0.01,0.0,1
3550,-1.0,1.0,0.01,0.0,1
3551,-1.0,1.0,0.01,0.0,1
3552,1.0,1.0,0.01,0.0,6
3553,-1.0,1.0,0.01,0.0,2
3554,-1.0,1.0,0.01,0.0,2
3555,1.0,1.0,0.01,0.0,2
3556,-1.0,1.0,0.01,0.0,4
3557,0.11111111111111116,1.0,0.01,0.0,12
3558,-1.0,1.0,0.01,0.0,4
3559,-1.0,1.0,0.01,0.0,4
3560,-1.0,1.0,0.01,0.0,5
3561,1.0,1.0,0.01,0.0,6
3562,4.0,-2.0,0.01,0.0,3
3563,-1.0,1.0,0.01,0.0,2
3564,-1.0,1.0,0.01,0.0,6
3565,-1.0,1.0,0.01,0.0,3
3566,0.19999999999999996,1.0,0.01,0.0,11
3567,-1.0,1.0,0.01,0.0,3
3568,-1.0,1.0,0.01,0.0,1
3569,-1.0,1.0,0.01,0.0,3
3570,-1.0,1.0,0.01,0.0,6
3571,0.19999999999999996,1.0,0.01,0.0,10
3572,-1.0,1.0,0.01,0.0,1
3573,3.2,-2.0,0.01,0.0,7
3574,-1.0,1.0,0.01,0.0,2
3575,-1.0,1.0,0.01,0.0,1
3576,-1.0,1.0,0.01,0.0,2
3577,-1.0,1.0,0.01,0.0,2
3578,-1.0,1.0,0.01,0.0,3
3579,0.5,1.0,0.01,0.0,6
3580,-1.0,1.0,0.01,0.0,5
3581,-1.0,1.0,0.01,0.0,1
3582,2.416666666666667,-2.0,0.01,0.0,12
3583,-1.0,1.0,0.01,0.0,1
3584,0.25,1.0,0.01,0.0,6
3585,3.5,-2.0,0.01,0.0,4
3586,-1.0,1.0,0.01,0.0,1
3587,-1.0,1.0,0.01,0.0,8
3588,-1.0,1.0,0.01,0.0,1
3589,-1.0,1.0,0.01,0.0,2
3590,-1.0,1.0,0.01,0.0,3
3591,-1.0,1.0,0.01,0.0,1
3592,4.0,-2.0,0.01,0.0,2
3593,-1.0,1.0,0.01,0.0,1
3594,-1.0,1.0,0.01,0.0,1
3595,-1.0,1.0,0.01,0.0,4
3596,1.0,1.0,0.01,0.0,4
3597,-1.0,1.0,0.01,0.0,2
3598,4.0,-2.0,0.01,0.0,4
3599,-1.0,1.0,0.01,0.0,2
3600,1.0,1.0,0.01,0.0,2
3601,-1.0,1.0,0.01,0.0,3
3602,0.5,1.0,0.01,0.0,10
3603,3.5,-2.0,0.01,0.0,4
3604,1.0,1.0,0.01,0.0,3
3605,-1.0,1.0,0.01,0.0,1
3606,-1.0,1.0,0.01,0.0,6
3607,-1.0,1.0,0.01,0.0,1
3608,3.5,-2.0,0.01,0.0,4
3609,1.0,1.0,0.01,0.0,3
3610,-1.0,1.0,0.01,0.0,2
3611,-1.0,1.0,0.01,0.0,3
3612,0.33333333333333326,1.0,0.01,0.0,6
3613,0.16666666666666674,1.0,0.01,0.0,8
3614,3.166666666666667,-2.0,0.01,0.0,8
3615,3.142857142857143,-2.0,0.01,0.0,10
3616,-1.0,1.0,0.01,0.0,1
3617,-1.0,1.0,0.01,0.0,3
3618,0.19999999999999996,1.0,0.01,0.0,12
3619,-1.0,1.0,0.01,0.0,2
3620,-1.0,1.0,0.01,0.0,4
3621,0.125,1.0,0.01,0.0,10
3622,-1.0,1.0,0.01,0.0,2
3623,-1.0,1.0,0.01,0.0,4
3624,0.5,1.0,0.01,0.0,5
3625,3.5,-2.0,0.01,0.0,5
3626,-1.0,1.0,0.01,0.0,7
3627,-1.0,1.0,0.01,0.0,1
3628,-1.0,1.0,0.01,0.0,1
3629,-1.0,1.0,0.01,0.0,2
3630,0.19999999999999996,1.0,0.01,0.0,9
3631,3.2,-2.0,0.01,0.0,8
3632,0.33333333333333326,1.0,0.01,0.0,5
3633,0.5,1.0,0.01,0.0,7
3634,-1.0,1.0,0.01,0.0,7
3635,2.416666666666667,-2.0,0.01,0.0,12
3636,-1.0,1.0,0.01,0.0,4
3637,-1.0,1.0,0.01,0.0,1
3638,-1.0,1.0,0.01,0.0,4
3639,-1.0,1.0,0.01,0.0,1
3640,-1.0,1.0,0.01,0.0,4
3641,-1.0,1.0,0.01,0.0,1
3642,3.333333333333333,-2.0,0.01,0.0,5
3643,1.0,1.0,0.01,0.0,6
3644,-1.0,1.0,0.01,0.0,5
3645,1.0,1.0,0.01,0.0,5
3646,-1.0,1.0,0.01,0.0,5
3647,-1.0,1.0,0.01,0.0,1
3648,-1.0,1.0,0.01,0.0,3
3649,-1.0,1.0,0.01,0.0,2
3650,-1.0,1.0,0.01,0.0,1
3651,0.10000000000000009,1.0,0.01,0.0,12
3652,1.0,1.0,0.01,0.0,3
3653,-1.0,1.0,0.01,0.0,4
3654,-1.0,1.0,0.01,0.0,2
3655,1.0,1.0,0.01,0.0,5
3656,-1.0,1.0,0.01,0.0,1
3657,1.0,1.0,0.01,0.0,6
3658,-1.0,1.0,0.01,0.0,3
3659,-1.0,1.0,0.01,0.0,2
3660,4.0,-2.0,0.01,0.0,2
3661,-1.0,1.0,0.01,0.0,1
3662,-1.0,1.0,0.01,0.0,4
3663,-1.0,1.0,0.01,0.0,1
3664,1.0,1.0,0.01,0.0,3
3665,-1.0,1.0,0.01,0.0,1
3666,1.0,1.0,0.01,0.0,9
3667,1.0,1.0,0.01,0.0,5
3668,-1.0,1.0,0.01,0.0,4
3669,-1.0,1.0,0.01,0.0,5
3670,1.0,1.0,0.01,0.0,11
3671,2.666666666666667,-2.0,0.01,0.0,10
3672,0.19999999999999996,1.0,0.01,0.0,10
3673,-1.0,1.0,0.01,0.0,3
3674,3.5,-2.0,0.01,0.0,5
3675,4.0,-2.0,0.01,0.0,3
3676,-1.0,1.0,0.01,0.0,2
3677,0.33333333333333326,1.0,0.01,0.0,6
3678,-1.0,1.0,0.01,0.0,4
3679,-1.0,1.0,0.01,0.0,1
3680,-1.0,1.0,0.01,0.0,4
3681,1.0,1.0,0.01,0.0,6
3682,-1.0,1.0,0.01,0.0,3
3683,0.125,1.0,0.01,0.0,12
3684,-1.0,1.0,0.01,0.0,4
3685,-1.0,1.0,0.01,0.0,5
3686,-1.0,1.0,0.01,0.0,8
3687,4.0,-2.0,0.01,0.0,2
3688,0.5,1.0,0.01,0.0,8
3689,-1.0,1.0,0.01,0.0,1
3690,3.25,-2.0,0.01,0.0,7
3691,1.0,1.0,0.01,0.0,9
3692,0.1428571428571428,1.0,0.01,0.0,10
3693,-1.0,1.0,0.01,0.0,1
3694,1.0,1.0,0.01,0.0,2
3695,-1.0,1.0,0.01,0.0,1
3696,-1.0,1.0,0.01,0.0,1
3697,-1.0,1.0,0.01,0.0,2
3698,1.0,1.0,0.01,0.0,4
3699,-1.0,1.0,0.01,0.0,1
3700,-1.0,1.0,0.01,0.0,1
3701,0.16666666666666674,1.0,0.01,0.0,10
3702,-1.0,1.0,0.01,0.0,9
3703,1.0,1.0,0.01,0.0,4
3704,1.0,1.0,0.01,0.0,5
3705,1.0,1.0,0.01,0.0,6
3706,3.25,-2.0,0.01,0.0,6
3707,1.0,1.0,0.01,0.0,5
3708,1.0,1.0,0.01,0.0,4
3709,-1.0,1.0,0.01,0.0,1
3710,4.0,-2.0,0.01,0.0,3
3711,4.0,-2.0,0.01,0.0,3
3712,3.166666666666667,-2.0,0.01,0.0,8
3713,0.5,1.0,0.01,0.0,5
3714,1.0,1.0,0.01,0.0,2
3715,-1.0,1.0,0.01,0.0,2
3716,-1.0,1.0,0.01,0.0,2
3717,-1.0,1.0,0.01,0.0,2
3718,0.33333333333333326,1.0,0.01,0.0,5
3719,-1.0,1.0,0.01,0.0,5
3720,-1.0,1.0,0.01,0.0,1
3721,-1.0,1.0,0.01,0.0,1
3722,-1.0,1.0,0.01,0.0,2
3723,-1.0,1.0,0.01,0.0,2
3724,-1.0,1.0,0.01,0.0,1
3725,-1.0,1.0,0.01,0.0,4
3726,-1.0,1.0,0.01,0.0,5
3727,-1.0,1.0,0.01,0.0,7
3728,-1.0,1.0,0.01,0.0,4
3729,-1.0,1.0,0.01,0.0,2
3730,-1.0,1.0,0.01,0.0,5
3731,-1.0,1.0,0.01,0.0,1
3732,1.0,1.0,0.01,0.0,7
3733,-1.0,1.0,0.01,0.0,3
3734,0.09090909090909083,1.0,0.01,0.0,15
3735,0.5,1.0,0.01,0.0,7
3736,-1.0,1.0,0.01,0.0,1
3737,-1.0,1.0,0.01,0.0,5
3738,-1.0,1.0,0.01,0.0,2
3739,3.142857142857143,-2.0,0.01,0.0,10
3740,1.0,1.0,0.01,0.0,5
3741,-1.0,1.0,0.01,0.0,3
3742,-1.0,1.0,0.01,0.0,5
3743,-1.0,1.0,0.01,0.0,3
3744,-1.0,1.0,0.01,0.0,2
3745,3.333333333333333,-2.0,0.01,0.0,6
3746,0.125,1.0,0.01,0.0,14
3747,-1.0,1.0,0.01,0.0,6
3748,1.0,1.0,0.01,0.0,3
3749,-1.0,1.0,0.01,0.0,7
3750,-1.0,1.0,0.01,0.0,3
3751,-1.0,1.0,0.01,0.0,7
3752,-1.0,1.0,0.01,0.0,3
3753,-1.0,1.0,0.01,0.0,8
3754,0.5,1.0,0.01,0.0,10
3755,0.5,1.0,0.01,0.0,7
3756,1.0,1.0,0.01,0.0,4
3757,-1.0,1.0,0.01,0.0,5
3758,-1.0,1.0,0.01,0.0,4
3759,1.0,1.0,0.01,0.0,6
3760,-1.0,1.0,0.01,0.0,1
3761,-1.0,1.0,0.01,0.0,1
3762,-1.0,1.0,0.01,0.0,3
3763,-1.0,1.0,0.01,0.0,1
3764,-1.0,1.0,0.01,0.0,4
3765,1.0,1.0,0.01,0.0,5
3766,-1.0,1.0,0.01,0.0,4
3767,1.0,1.0,0.01,0.0,8
3768,-1.0,1.0,0.01,0.0,3
3769,-1.0,1.0,0.01,0.0,1
3770,0.09090909090909083,1.0,0.01,0.0,15
3771,-1.0,1.0,0.01,0.0,2
3772,-1.0,1.0,0.01,0.0,1
3773,-1.0,1.0,0.01,0.0,2
3774,3.333333333333333,-2.0,0.01,0.0,6
3775,-1.0,1.0,0.01,0.0,6
3776,-1.0,1.0,0.01,0.0,6
3777,-1.0,1.0,0.01,0.0,1
3778,-1.0,1.0,0.01,0.0,3
3779,-1.0,1.0,0.01,0.0,1
3780,-1.0,1.0,0.01,0.0,3
3781,0.125,1.0,0.01,0.0,12
3782,3.0,-2.0,0.01,0.0,6
3783,-1.0,1.0,0.01,0.0,4
3784,3.333333333333333,-2.0,0.01,0.0,6
3785,-1.0,1.0,0.01,0.0,2
3786,-1.0,1.0,0.01,0.0,1
3787,-1.0,1.0,0.01,0.0,2
3788,-1.0,1.0,0.01,0.0,2
3789,-1.0,1.0,0.01,0.0,5
3790,-1.0,1.0,0.01,0.0,4
3791,1.0,1.0,0.01,0.0,4
3792,4.0,-2.0,0.01,0.0,2
3793,0.1428571428571428,1.0,0.01,0.0,12
3794,-1.0,1.0,0.01,0.0,9
3795,-1.0,1.0,0.01,0.0,2
3796,-1.0,1.0,0.01,0.0,3
3797,-1.0,1.0,0.01,0.0,6
3798,2.325,-2.0,0.01,0.0,15
3799,3.25,-2.0,0.01,0.0,6
3800,-1.0,1.0,0.01,0.0,1
3801,0.11111111111111116,1.0,0.01,0.0,15
3802,-1.0,1.0,0.01,0.0,2
3803,-1.0,1.0,0.01,0.0,3
3804,-1.0,1.0,0.01,0.0,1
3805,3.2,-2.0,0.01,0.0,7
3806,-1.0,1.0,0.01,0.0,2
3807,3.166666666666667,-2.0,0.01,0.0,8
3808,1.0,1.0,0.01,0.0,5
3809,3.2,-2.0,0.01,0.0,8
3810,0.25,1.0,0.01,0.0,7
3811,0.5,1.0,0.01,0.0,8
3812,-1.0,1.0,0.01,0.0,2
3813,1.0,1.0,0.01,0.0,10
3814,-1.0,1.0,0.01,0.0,2
3815,1.0,1.0,0.01,0.0,3
3816,0.11111111111111116,1.0,0.01,0.0,15
3817,-1.0,1.0,0.01,0.0,1
3818,0.5,1.0,0.01,0.0,4
3819,-1.0,1.0,0.01,0.0,3
3820,0.25,1.0,0.01,0.0,7
3821,-1.0,1.0,0.01,0.0,2
3822,-1.0,1.0,0.01,0.0,7
3823,-1.0,1.0,0.01,0.0,3
3824,0.25,1.0,0.01,0.0,9
3825,1.0,1.0,0.01,0.0,7
3826,1.0,1.0,0.01,0.0,3
3827,-1.0,1.0,0.01,0.0,1
3828,-1.0,1.0,0.01,0.0,3
3829,-1.0,1.0,0.01,0.0,7
3830,0.16666666666666674,1.0,0.01,0.0,9
3831,1.0,1.0,0.01,0.0,4
3832,-1.0,1.0,0.01,0.0,1
3833,2.5,-2.0,0.01,0.0,11
3834,4.0,-2.0,0.01,0.0,3
3835,-1.0,1.0,0.01,0.0,1
3836,0.16666666666666674,1.0,0.01,0.0,11
3837,4.0,-2.0,0.01,0.0,3
3838,-1.0,1.0,0.01,0.0,1
3839,-1.0,1.0,0.01,0.0,1
3840,-1.0,1.0,0.01,0.0,4
3841,-1.0,1.0,0.01,0.0,8
3842,-1.0,1.0,0.01,0.0,1
3843,-1.0,1.0,0.01,0.0,6
3844,0.33333333333333326,1.0,0.01,0.0,6
3845,1.0,1.0,0.01,0.0,3
3846,-1.0,1.0,0.01,0.0,1
3847,1.0,1.0,0.01,0.0,8
3848,-1.0,1.0,0.01,0.0,2
3849,-1.0,1.0,0.01,0.0,7
3850,-1.0,1.0,0.01,0.0,2
3851,1.0,1.0,0.01,0.0,4
3852,-1.0,1.0,0.01,0.0,1
3853,-1.0,1.0,0.01,0.0,2
3854,-1.0,1.0,0.01,0.0,8
3855,-1.0,1.0,0.01,0.0,4
3856,-1.0,1.0,0.01,0.0,2
3857,-1.0,1.0,0.01,0.0,1
3858,-1.0,1.0,0.01,0.0,1
3859,0.33333333333333326,1.0,0.01,0.0,6
3860,0.5,1.0,0.01,0.0,8
3861,0.1428571428571428,1.0,0.01,0.0,14
3862,-1.0,1.0,0.01,0.0,2
3863,-1.0,1.0,0.01,0.0,2
3864,3.5,-2.0,0.01,0.0,5
3865,1.0,1.0,0.01,0.0,5
3866,0.33333333333333326,1.0,0.01,0.0,8
3867,-1.0,1.0,0.01,0.0,2
3868,1.0,1.0,0.01,0.0,4
3869,1.0,1.0,0.01,0.0,3
3870,-1.0,1.0,0.01,0.0,4
3871,-1.0,1.0,0.01,0.0,1
3872,-1.0,1.0,0.01,0.0,1
3873,-1.0,1.0,0.01,0.0,1
3874,-1.0,1.0,0.01,0.0,1
3875,-1.0,1.0,0.01,0.0,1
3876,-1.0,1.0,0.01,0.0,3
3877,3.333333333333333,-2.0,0.01,0.0,5
3878,0.5,1.0,0.01,0.0,6
3879,2.75,-2.0,0.01,0.0,8
3880,0.5,1.0,0.01,0.0,5
3881,1.0,1.0,0.01,0.0,6
3882,-1.0,1.0,0.01,0.0,1
3883,-1.0,1.0,0.01,0.0,2
3884,-1.0,1.0,0.01,0.0,1
3885,-1.0,1.0,0.01,0.0,12
3886,-1.0,1.0,0.01,0.0,3
3887,-1.0,1.0,0.01,0.0,2
3888,-1.0,1.0,0.01,0.0,4
3889,-1.0,1.0,0.01,0.0,5
3890,-1.0,1.0,0.01,0.0,4
3891,-1.0,1.0,0.01,0.0,4
3892,-1.0,1.0,0.01,0.0,1
3893,-1.0,1.0,0.01,0.0,3
3894,1.0,1.0,0.01,0.0,4
3895,-1.0,1.0,0.01,0.0,2
3896,-1.0,1.0,0.01,0.0,5
3897,3.5,-2.0,0.01,0.0,5
3898,-1.0,1.0,0.01,0.0,3
3899,4.0,-2.0,0.01,0.0,3
3900,-1.0,1.0,0.01,0.0,4
3901,-1.0,1.0,0.01,0.0,2
3902,-1.0,1.0,0.01,0.0,5
3903,-1.0,1.0,0.01,0.0,6
3904,4.0,-2.0,0.01,0.0,2
3905,-1.0,1.0,0.01,0.0,8
3906,0.09090909090909083,1.0,0.01,0.0,13
3907,-1.0,1.0,0.01,0.0,2
3908,-1.0,1.0,0.01,0.0,3
3909,-1.0,1.0,0.01,0.0,3
3910,-1.0,1.0,0.01,0.0,4
3911,1.0,1.0,0.01,0.0,4
3912,-1.0,1.0,0.01,0.0,4
3913,3.2,-2.0,0.01,0.0,7
3914,1.0,1.0,0.01,0.0,3
3915,-1.0,1.0,0.01,0.0,1
3916,-1.0,1.0,0.01,0.0,4
3917,-1.0,1.0,0.01,0.0,3
3918,-1.0,1.0,0.01,0.0,7
3919,-1.0,1.0,0.01,0.0,2
3920,-1.0,1.0,0.01,0.0,4
3921,-1.0,1.0,0.01,0.0,3
3922,2.583333333333333,-2.0,0.01,0.0,9
3923,2.416666666666667,-2.0,0.01,0.0,12
3924,3.5,-2.0,0.01,0.0,5
3925,3.090909090909091,-2.0,0.01,0.0,14
3926,1.0,1.0,0.01,0.0,5
3927,3.1,-2.0,0.01,0.0,13
3928,0.25,1.0,0.01,0.0,9
3929,2.45,-2.0,0.01,0.0,11
3930,-1.0,1.0,0.01,0.0,6
3931,0.25,1.0,0.01,0.0,6
3932,-1.0,1.0,0.01,0.0,2
3933,1.0,1.0,0.01,0.0,4
3934,-1.0,1.0,0.01,0.0,2
3935,-1.0,1.0,0.01,0.0,2
3936,0.5,1.0,0.01,0.0,5
3937,-1.0,1.0,0.01,0.0,4
3938,-1.0,1.0,0.01,0.0,1
3939,1.0,1.0,0.01,0.0,4
3940,-1.0,1.0,0.01,0.0,4
3941,1.0,1.0,0.01,0.0,2
3942,0.125,1.0,0.01,0.0,10
3943,-1.0,1.0,0.01,0.0,2
3944,-1.0,1.0,0.01,0.0,3
3945,-1.0,1.0,0.01,0.0,2
3946,-1.0,1.0,0.01,0.0,5
3947,-1.0,1.0,0.01,0.0,5
3948,3.125,-2.0,0.01,0.0,11
3949,-1.0,1.0,0.01,0.0,2
3950,-1.0,1.0,0.01,0.0,4
3951,0.25,1.0,0.01,0.0,7
3952,4.0,-2.0,0.01,0.0,3
3953,3.5,-2.0,0.01,0.0,5
3954,0.33333333333333326,1.0,0.01,0.0,12
3955,-1.0,1.0,0.01,0.0,1
3956,0.33333333333333326,1.0,0.01,0.0,6
3957,-1.0,1.0,0.01,0.0,1
3958,3.2,-2.0,0.01,0.0,7
3959,3.166666666666667,-2.0,0.01,0.0,9
3960,1.0,1.0,0.01,0.0,11
3961,-1.0,1.0,0.01,0.0,3
3962,-1.0,1.0,0.01,0.0,1
3963,-1.0,1.0,0.01,0.0,1
3964,-1.0,1.0,0.01,0.0,2
3965,-1.0,1.0,0.01,0.0,1
3966,-1.0,1.0,0.01,0.0,4
3967,4.0,-2.0,0.01,0.0,3
3968,1.0,1.0,0.01,0.0,3
3969,-1.0,1.0,0.01,0.0,1
3970,-1.0,1.0,0.01,0.0,1
3971,-1.0,1.0,0.01,0.0,3
3972,-1.0,1.0,0.01,0.0,2
3973,-1.0,1.0,0.01,0.0,4
3974,3.142857142857143,-2.0,0.01,0.0,10
3975,-1.0,1.0,0.01,0.0,1
3976,1.0,1.0,0.01,0.0,3
3977,-1.0,1.0,0.01,0.0,1
3978,0.5,1.0,0.01,0.0,5
3979,-1.0,1.0,0.01,0.0,5
3980,-1.0,1.0,0.01,0.0,6
3981,0.1428571428571428,1.0,0.01,0.0,10
3982,0.25,1.0,0.01,0.0,9
3983,-1.0,1.0,0.01,0.0,1
3984,3.5,-2.0,0.01,0.0,4
3985,-1.0,1.0,0.01,0.0,1
3986,0.11111111111111116,1.0,0.01,0.0,15
3987,1.0,1.0,0.01,0.0,6
3988,-1.0,1.0,0.01,0.0,3
3989,-1.0,1.0,0.01,0.0,1
3990,0.25,1.0,0.01,0.0,8
3991,-1.0,1.0,0.01,0.0,3
3992,-1.0,1.0,0.01,0.0,1
3993,-1.0,1.0,0.01,0.0,3
3994,-1.0,1.0,0.01,0.0,6
3995,1.0,1.0,0.01,0.0,3
3996,0.25,1.0,0.01,0.0,8
3997,2.666666666666667,-2.0,0.01,0.0,10
3998,-1.0,1.0,0.01,0.0,2
3999,0.19999999999999996,1.0,0.01,0.0,11
4000,-1.0,1.0,0.01,0.0,5
4001,-1.0,1.0,0.01,0.0,2
4002,-1.0,1.0,0.01,0.0,1
4003,-1.0,1.0,0.01,0.0,5
4004,3.1,-2.0,0.01,0.0,12
4005,-1.0,1.0,0.01,0.0,2
4006,-1.0,1.0,0.01,0.0,7
4007,-1.0,1.0,0.01,0.0,5
4008,1.0,1.0,0.01,0.0,4
4009,0.5,1.0,0.01,0.0,5
4010,2.75,-2.0,0.01,0.0,8
4011,-1.0,1.0,0.01,0.0,4
4012,-1.0,1.0,0.01,0.0,6
4013,-1.0,1.0,0.01,0.0,2
4014,-1.0,1.0,0.01,0.0,6
4015,-1.0,1.0,0.01,0.0,3
4016,0.11111111111111116,1.0,0.01,0.0,11
4017,-1.0,1.0,0.01,0.0,9
4018,-1.0,1.0,0.01,0.0,2
4019,3.166666666666667,-2.0,0.01,0.0,9
4020,-1.0,1.0,0.01,0.0,3
4021,1.0,1.0,0.01,0.0,9
4022,-1.0,1.0,0.01,0.0,1
4023,-1.0,1.0,0.01,0.0,2
4024,-1.0,1.0,0.01,0.0,5
4025,0.125,1.0,0.01,0.0,15
4026,0.1428571428571428,1.0,0.01,0.0,10
4027,-1.0,1.0,0.01,0.0,3
4028,0.1428571428571428,1.0,0.01,0.0,12
4029,1.0,1.0,0.01,0.0,3
4030,-1.0,1.0,0.01,0.0,1
4031,0.16666666666666674,1.0,0.01,0.0,9
4032,-1.0,1.0,0.01,0.0,3
4033,-1.0,1.0,0.01,0.0,1
4034,0.5,1.0,0.01,0.0,4
4035,0.25,1.0,0.01,0.0,6
4036,3.25,-2.0,0.01,0.0,6
4037,-1.0,1.0,0.01,0.0,3
4038,-1.0,1.0,0.01,0.0,1
4039,-1.0,1.0,0.01,0.0,10
4040,-1.0,1.0,0.01,0.0,8
4041,-1.0,1.0,0.01,0.0,1
4042,-1.0,1.0,0.01,0.0,1
4043,-1.0,1.0,0.01,0.0,5
4044,-1.0,1.0,0.01,0.0,1
4045,-1.0,1.0,0.01,0.0,3
4046,-1.0,1.0,0.01,0.0,1
4047,-1.0,1.0,0.01,0.0,3
4048,-1.0,1.0,0.01,0.0,2
4049,1.0,1.0,0.01,0.0,5
4050,0.11111111111111116,1.0,0.01,0.0,12
4051,-1.0,1.0,0.01,0.0,3
4052,1.0,1.0,0.01,0.0,3
4053,-1.0,1.0,0.01,0.0,3
4054,-1.0,1.0,0.01,0.0,2
4055,-1.0,1.0,0.01,0.0,1
4056,-1.0,1.0,0.01,0.0,2
4057,1.0,1.0,0.01,0.0,3
4058,-1.0,1.0,0.01,0.0,2
4059,-1.0,1.0,0.01,0.0,1
4060,-1.0,1.0,0.01,0.0,4
4061,-1.0,1.0,0.01,0.0,2
4062,0.25,1.0,0.01,0.0,6
4063,-1.0,1.0,0.01,0.0,1
4064,2.311111111111111,-2.0,0.01,0.0,16
4065,-1.0,1.0,0.01,0.0,3
4066,-1.0,1.0,0.01,0.0,1
4067,-1.0,1.0,0.01,0.0,1
4068,-1.0,1.0,0.01,0.0,3
4069,0.11111111111111116,1.0,0.01,0.0,11
4070,2.3666666666666667,-2.0,0.01,0.0,13
4071,4.0,-2.0,0.01,0.0,4
4072,1.0,1.0,0.01,0.0,2
4073,-1.0,1.0,0.01,0.0,4
4074,-1.0,1.0,0.01,0.0,3
4075,-1.0,1.0,0.01,0.0,1
4076,-1.0,1.0,0.01,0.0,1
4077,-1.0,1.0,0.01,0.0,2
4078,-1.0,1.0,0.01,0.0,1
4079,-1.0,1.0,0.01,0.0,3
4080,0.09090909090909083,1.0,0.01,0.0,15
4081,-1.0,1.0,0.01,0.0,7
4082,-1.0,1.0,0.01,0.0,5
4083,-1.0,1.0,0.01,0.0,1
4084,-1.0,1.0,0.01,0.0,1
4085,-1.0,1.0,0.01,0.0,2
4086,-1.0,1.0,0.01,0.0,2
4087,3.333333333333333,-2.0,0.01,0.0,6
4088,1.0,1.0,0.01,0.0,3
4089,2.7,-2.0,0.01,0.0,9
4090,-1.0,1.0,0.01,0.0,2
4091,-1.0,1.0,0.01,0.0,1
4092,-1.0,1.0,0.01,0.0,3
4093,-1.0,1.0,0.01,0.0,1
4094,1.0,1.0,0.01,0.0,2
4095,-1.0,1.0,0.01,0.0,2
4096,-1.0,1.0,0.01,0.0,3
4097,0.25,1.0,0.01,0.0,6
4098,-1.0,1.0,0.01,0.0,7
4099,0.25,1.0,0.01,0.0,7
4100,-1.0,1.0,0.01,0.0,2
4101,-1.0,1.0,0.01,0.0,10
4102,3.5,-2.0,0.01,0.0,5
4103,-1.0,1.0,0.01,0.0,3
4104,-1.0,1.0,0.01,0.0,3
4105,0.33333333333333326,1.0,0.01,0.0,7
4106,-1.0,1.0,0.01,0.0,9
4107,-1.0,1.0,0.01,0.0,5
4108,1.0,1.0,0.01,0.0,7
4109,-1.0,1.0,0.01,0.0,1
4110,-1.0,1.0,0.01,0.0,1
4111,1.0,1.0,0.01,0.0,4
4112,-1.0,1.0,0.01,0.0,5
4113,-1.0,1.0,0.01,0.0,1
4114,1.0,1.0,0.01,0.0,2
4115,0.19999999999999996,1.0,0.01,0.0,7
4116,-1.0,1.0,0.01,0.0,1
4117,0.25,1.0,0.01,0.0,6
4118,0.5,1.0,0.01,0.0,5
4119,-1.0,1.0,0.01,0.0,4
4120,3.2,-2.0,0.01,0.0,7
4121,-1.0,1.0,0.01,0.0,2
4122,-1.0,1.0,0.01,0.0,2
4123,0.16666666666666674,1.0,0.01,0.0,9
