episode,attacker_reward,defender_reward,epsilon,hack_probability,episode_length
3278,2.666666666666667,-2,0.01,0.0,10
3279,-1.0,1,0.01,0.0,8
3280,-1.0,1,0.01,0.0,9
3281,0.11111111111111116,1,0.01,0.0,12
3282,-1.0,1,0.01,0.0,1
3283,-1.0,1,0.01,0.0,1
3284,-1.0,1,0.01,0.0,4
3285,-1.0,1,0.01,0.0,2
3286,3.25,-2,0.01,0.0,6
3287,1.0,1,0.01,0.0,3
3288,3.5,-2,0.01,0.0,4
3289,-1.0,1,0.01,0.0,3
3290,-1.0,1,0.01,0.0,1
3291,-1.0,1,0.01,0.0,6
3292,1.0,1,0.01,0.0,3
3293,-1.0,1,0.01,0.0,3
3294,-1.0,1,0.01,0.0,8
3295,-1.0,1,0.01,0.0,9
3296,-1.0,1,0.01,0.0,5
3297,-1.0,1,0.01,0.0,8
3298,0.5,1,0.01,0.0,4
3299,-1.0,1,0.01,0.0,1
3300,-1.0,1,0.01,0.0,2
3301,-1.0,1,0.01,0.0,1
3302,-1.0,1,0.01,0.0,2
3303,-1.0,1,0.01,0.0,1
3304,1.0,1,0.01,0.0,3
3305,4.0,-2,0.01,0.0,3
3306,-1.0,1,0.01,0.0,5
3307,0.125,1,0.01,0.0,13
3308,2.583333333333333,-2,0.01,0.0,9
3309,-1.0,1,0.01,0.0,2
3310,-1.0,1,0.01,0.0,2
3311,-1.0,1,0.01,0.0,1
3312,3.5,-2,0.01,0.0,5
3313,0.33333333333333326,1,0.01,0.0,6
3314,-1.0,1,0.01,0.0,2
3315,-1.0,1,0.01,0.0,3
3316,-1.0,1,0.01,0.0,2
3317,-1.0,1,0.01,0.0,1
3318,-1.0,1,0.01,0.0,2
3319,0.25,1,0.01,0.0,14
3320,-1.0,1,0.01,0.0,5
3321,4.0,-2,0.01,0.0,3
3322,-1.0,1,0.01,0.0,1
3323,-1.0,1,0.01,0.0,1
3324,-1.0,1,0.01,0.0,2
3325,-1.0,1,0.01,0.0,4
3326,-1.0,1,0.01,0.0,3
3327,3.5,-2,0.01,0.0,4
3328,-1.0,1,0.01,0.0,2
3329,0.16666666666666674,1,0.01,0.0,12
3330,-1.0,1,0.01,0.0,1
3331,-1.0,1,0.01,0.0,7
3332,-1.0,1,0.01,0.0,4
3333,1.0,1,0.01,0.0,7
3334,-1.0,1,0.01,0.0,7
3335,0.33333333333333326,1,0.01,0.0,7
3336,-1.0,1,0.01,0.0,1
3337,0.5,1,0.01,0.0,5
3338,0.5,1,0.01,0.0,4
3339,0.25,1,0.01,0.0,8
3340,-1.0,1,0.01,0.0,1
3341,-1.0,1,0.01,0.0,2
3342,-1.0,1,0.01,0.0,2
3343,-1.0,1,0.01,0.0,2
3344,-1.0,1,0.01,0.0,4
3345,0.16666666666666674,1,0.01,0.0,12
3346,3.5,-2,0.01,0.0,4
3347,4.0,-2,0.01,0.0,3
3348,-1.0,1,0.01,0.0,2
3349,-1.0,1,0.01,0.0,3
3350,2.3,-2,0.01,0.0,17
3351,-1.0,1,0.01,0.0,8
3352,0.5,1,0.01,0.0,7
3353,-1.0,1,0.01,0.0,1
3354,3.2,-2,0.01,0.0,8
3355,-1.0,1,0.01,0.0,6
3356,-1.0,1,0.01,0.0,10
3357,-1.0,1,0.01,0.0,2
3358,-1.0,1,0.01,0.0,2
3359,0.16666666666666674,1,0.01,0.0,17
3360,0.19999999999999996,1,0.01,0.0,7
3361,-1.0,1,0.01,0.0,2
3362,-1.0,1,0.01,0.0,7
3363,1.0,1,0.01,0.0,3
3364,-1.0,1,0.01,0.0,2
3365,0.5,1,0.01,0.0,11
3366,0.5,1,0.01,0.0,8
3367,-1.0,1,0.01,0.0,2
3368,-1.0,1,0.01,0.0,2
3369,-1.0,1,0.01,0.0,5
3370,1.0,1,0.01,0.0,3
3371,2.325,-2,0.01,0.0,15
3372,-1.0,1,0.01,0.0,1
3373,0.19999999999999996,1,0.01,0.0,13
3374,-1.0,1,0.01,0.0,3
3375,1.0,1,0.01,0.0,7
3376,1.0,1,0.01,0.0,3
3377,1.0,1,0.01,0.0,2
3378,-1.0,1,0.01,0.0,1
3379,-1.0,1,0.01,0.0,4
3380,-1.0,1,0.01,0.0,1
3381,1.0,1,0.01,0.0,6
3382,0.25,1,0.01,0.0,7
3383,-1.0,1,0.01,0.0,1
3384,-1.0,1,0.01,0.0,2
3385,-1.0,1,0.01,0.0,2
3386,-1.0,1,0.01,0.0,1
3387,-1.0,1,0.01,0.0,5
3388,1.0,1,0.01,0.0,4
3389,3.5,-2,0.01,0.0,5
3390,0.5,1,0.01,0.0,4
3391,-1.0,1,0.01,0.0,4
3392,1.0,1,0.01,0.0,4
3393,0.33333333333333326,1,0.01,0.0,6
3394,0.11111111111111116,1,0.01,0.0,14
3395,-1.0,1,0.01,0.0,1
3396,-1.0,1,0.01,0.0,7
3397,-1.0,1,0.01,0.0,3
3398,-1.0,1,0.01,0.0,11
3399,-1.0,1,0.01,0.0,1
3400,-1.0,1,0.01,0.0,2
3401,-1.0,1,0.01,0.0,5
3402,-1.0,1,0.01,0.0,3
3403,-1.0,1,0.01,0.0,1
3404,0.19999999999999996,1,0.01,0.0,13
3405,-1.0,1,0.01,0.0,3
3406,0.09090909090909083,1,0.01,0.0,15
3407,4.0,-2,0.01,0.0,3
3408,-1.0,1,0.01,0.0,2
3409,-1.0,1,0.01,0.0,1
3410,-1.0,1,0.01,0.0,2
3411,0.5,1,0.01,0.0,5
3412,-1.0,1,0.01,0.0,1
3413,-1.0,1,0.01,0.0,1
3414,3.333333333333333,-2,0.01,0.0,6
3415,0.16666666666666674,1,0.01,0.0,12
3416,-1.0,1,0.01,0.0,1
3417,-1.0,1,0.01,0.0,3
3418,0.5,1,0.01,0.0,4
3419,-1.0,1,0.01,0.0,1
3420,1.0,1,0.01,0.0,3
3421,0.19999999999999996,1,0.01,0.0,8
3422,-1.0,1,0.01,0.0,7
3423,0.33333333333333326,1,0.01,0.0,8
3424,0.25,1,0.01,0.0,6
3425,0.5,1,0.01,0.0,4
3426,-1.0,1,0.01,0.0,6
3427,0.5,1,0.01,0.0,9
3428,-1.0,1,0.01,0.0,3
3429,2.4333333333333336,-2,0.01,0.0,15
3430,-1.0,1,0.01,0.0,1
3431,0.5,1,0.01,0.0,4
3432,-1.0,1,0.01,0.0,3
3433,-1.0,1,0.01,0.0,2
3434,-1.0,1,0.01,0.0,4
3435,-1.0,1,0.01,0.0,3
3436,-1.0,1,0.01,0.0,2
3437,-1.0,1,0.01,0.0,2
3438,0.5,1,0.01,0.0,5
3439,-1.0,1,0.01,0.0,3
3440,-1.0,1,0.01,0.0,7
3441,-1.0,1,0.01,0.0,2
3442,1.0,1,0.01,0.0,3
3443,-1.0,1,0.01,0.0,3
3444,2.583333333333333,-2,0.01,0.0,9
3445,1.0,1,0.01,0.0,5
3446,-1.0,1,0.01,0.0,4
3447,3.25,-2,0.01,0.0,6
3448,1.0,1,0.01,0.0,7
3449,-1.0,1,0.01,0.0,2
3450,-1.0,1,0.01,0.0,3
3451,-1.0,1,0.01,0.0,2
3452,-1.0,1,0.01,0.0,2
3453,1.0,1,0.01,0.0,2
3454,-1.0,1,0.01,0.0,4
3455,-1.0,1,0.01,0.0,1
3456,2.2857142857142856,-2,0.01,0.0,16
3457,0.33333333333333326,1,0.01,0.0,5
3458,-1.0,1,0.01,0.0,2
3459,1.0,1,0.01,0.0,3
3460,3.5,-2,0.01,0.0,5
3461,-1.0,1,0.01,0.0,5
3462,0.125,1,0.01,0.0,14
3463,-1.0,1,0.01,0.0,1
3464,-1.0,1,0.01,0.0,3
3465,-1.0,1,0.01,0.0,4
3466,-1.0,1,0.01,0.0,1
3467,1.0,1,0.01,0.0,4
3468,-1.0,1,0.01,0.0,2
3469,0.19999999999999996,1,0.01,0.0,7
3470,4.0,-2,0.01,0.0,3
3471,-1.0,1,0.01,0.0,2
3472,-1.0,1,0.01,0.0,1
3473,-1.0,1,0.01,0.0,4
3474,-1.0,1,0.01,0.0,1
3475,1.0,1,0.01,0.0,4
3476,-1.0,1,0.01,0.0,3
3477,-1.0,1,0.01,0.0,3
3478,-1.0,1,0.01,0.0,2
3479,1.0,1,0.01,0.0,4
3480,2.4444444444444446,-2,0.01,0.0,14
3481,-1.0,1,0.01,0.0,1
3482,2.642857142857143,-2,0.01,0.0,11
3483,-1.0,1,0.01,0.0,2
3484,0.33333333333333326,1,0.01,0.0,5
3485,1.0,1,0.01,0.0,6
3486,-1.0,1,0.01,0.0,2
3487,-1.0,1,0.01,0.0,3
3488,1.0,1,0.01,0.0,3
3489,0.19999999999999996,1,0.01,0.0,8
3490,-1.0,1,0.01,0.0,1
3491,-1.0,1,0.01,0.0,1
3492,0.25,1,0.01,0.0,7
3493,1.0,1,0.01,0.0,5
3494,3.25,-2,0.01,0.0,6
3495,2.5,-2,0.01,0.0,11
3496,2.3666666666666667,-2,0.01,0.0,13
3497,1.0,1,0.01,0.0,4
3498,4.0,-2,0.01,0.0,2
3499,-1.0,1,0.01,0.0,4
3500,-1.0,1,0.01,0.0,3
3501,-1.0,1,0.01,0.0,7
3502,1.0,1,0.01,0.0,2
3503,-1.0,1,0.01,0.0,1
3504,3.5,-2,0.01,0.0,4
3505,0.5,1,0.01,0.0,4
3506,3.25,-2,0.01,0.0,7
3507,0.25,1,0.01,0.0,11
3508,-1.0,1,0.01,0.0,2
3509,1.0,1,0.01,0.0,7
3510,-1.0,1,0.01,0.0,2
3511,3.333333333333333,-2,0.01,0.0,5
3512,-1.0,1,0.01,0.0,3
3513,-1.0,1,0.01,0.0,4
3514,3.111111111111111,-2,0.01,0.0,11
3515,-1.0,1,0.01,0.0,7
3516,-1.0,1,0.01,0.0,1
3517,-1.0,1,0.01,0.0,1
3518,0.33333333333333326,1,0.01,0.0,6
3519,1.0,1,0.01,0.0,2
3520,1.0,1,0.01,0.0,2
3521,0.25,1,0.01,0.0,9
3522,-1.0,1,0.01,0.0,4
3523,1.0,1,0.01,0.0,3
3524,-1.0,1,0.01,0.0,5
3525,1.0,1,0.01,0.0,2
3526,-1.0,1,0.01,0.0,1
3527,-1.0,1,0.01,0.0,6
3528,-1.0,1,0.01,0.0,1
3529,-1.0,1,0.01,0.0,1
3530,1.0,1,0.01,0.0,2
3531,-1.0,1,0.01,0.0,1
3532,-1.0,1,0.01,0.0,2
3533,-1.0,1,0.01,0.0,2
3534,-1.0,1,0.01,0.0,1
3535,0.125,1,0.01,0.0,11
3536,3.111111111111111,-2,0.01,0.0,12
3537,2.45,-2,0.01,0.0,11
3538,-1.0,1,0.01,0.0,7
3539,-1.0,1,0.01,0.0,6
3540,3.2,-2,0.01,0.0,8
3541,-1.0,1,0.01,0.0,1
3542,-1.0,1,0.01,0.0,3
3543,-1.0,1,0.01,0.0,2
3544,-1.0,1,0.01,0.0,5
3545,-1.0,1,0.01,0.0,6
3546,1.0,1,0.01,0.0,5
3547,-1.0,1,0.01,0.0,1
3548,-1.0,1,0.01,0.0,5
3549,1.0,1,0.01,0.0,5
3550,-1.0,1,0.01,0.0,4
3551,2.4047619047619047,-2,0.01,0.0,19
3552,1.0,1,0.01,0.0,2
3553,1.0,1,0.01,0.0,3
3554,-1.0,1,0.01,0.0,1
3555,0.19999999999999996,1,0.01,0.0,8
3556,-1.0,1,0.01,0.0,3
3557,-1.0,1,0.01,0.0,1
3558,-1.0,1,0.01,0.0,5
3559,-1.0,1,0.01,0.0,4
3560,-1.0,1,0.01,0.0,2
3561,1.0,1,0.01,0.0,8
3562,-1.0,1,0.01,0.0,3
3563,-1.0,1,0.01,0.0,6
3564,-1.0,1,0.01,0.0,1
3565,2.625,-2,0.01,0.0,12
3566,-1.0,1,0.01,0.0,2
3567,0.33333333333333326,1,0.01,0.0,7
3568,3.5,-2,0.01,0.0,4
3569,-1.0,1,0.01,0.0,6
3570,3.333333333333333,-2,0.01,0.0,6
3571,-1.0,1,0.01,0.0,1
3572,4.0,-2,0.01,0.0,3
3573,0.16666666666666674,1,0.01,0.0,9
3574,-1.0,1,0.01,0.0,1
3575,-1.0,1,0.01,0.0,6
3576,3.333333333333333,-2,0.01,0.0,5
3577,3.166666666666667,-2,0.01,0.0,8
3578,-1.0,1,0.01,0.0,4
3579,-1.0,1,0.01,0.0,1
3580,-1.0,1,0.01,0.0,5
3581,-1.0,1,0.01,0.0,1
3582,-1.0,1,0.01,0.0,6
3583,-1.0,1,0.01,0.0,7
3584,-1.0,1,0.01,0.0,3
3585,-1.0,1,0.01,0.0,1
3586,-1.0,1,0.01,0.0,1
3587,0.33333333333333326,1,0.01,0.0,5
3588,1.0,1,0.01,0.0,4
3589,-1.0,1,0.01,0.0,2
3590,-1.0,1,0.01,0.0,3
3591,-1.0,1,0.01,0.0,6
3592,3.142857142857143,-2,0.01,0.0,10
3593,-1.0,1,0.01,0.0,4
3594,-1.0,1,0.01,0.0,7
3595,-1.0,1,0.01,0.0,2
3596,-1.0,1,0.01,0.0,2
3597,-1.0,1,0.01,0.0,10
3598,0.5,1,0.01,0.0,9
3599,0.19999999999999996,1,0.01,0.0,9
3600,-1.0,1,0.01,0.0,3
3601,0.5,1,0.01,0.0,8
3602,-1.0,1,0.01,0.0,3
3603,3.25,-2,0.01,0.0,6
3604,-1.0,1,0.01,0.0,1
3605,-1.0,1,0.01,0.0,5
3606,-1.0,1,0.01,0.0,6
3607,-1.0,1,0.01,0.0,4
3608,-1.0,1,0.01,0.0,2
3609,-1.0,1,0.01,0.0,4
3610,-1.0,1,0.01,0.0,4
3611,-1.0,1,0.01,0.0,4
3612,-1.0,1,0.01,0.0,8
3613,-1.0,1,0.01,0.0,3
3614,1.0,1,0.01,0.0,2
3615,0.5,1,0.01,0.0,8
3616,-1.0,1,0.01,0.0,3
3617,0.25,1,0.01,0.0,6
3618,4.0,-2,0.01,0.0,3
3619,-1.0,1,0.01,0.0,9
3620,0.1428571428571428,1,0.01,0.0,13
3621,2.533333333333333,-2,0.01,0.0,10
3622,0.33333333333333326,1,0.01,0.0,7
3623,0.33333333333333326,1,0.01,0.0,5
3624,4.0,-2,0.01,0.0,3
3625,-1.0,1,0.01,0.0,4
3626,-1.0,1,0.01,0.0,3
3627,0.16666666666666674,1,0.01,0.0,11
3628,-1.0,1,0.01,0.0,5
3629,-1.0,1,0.01,0.0,11
3630,-1.0,1,0.01,0.0,4
3631,-1.0,1,0.01,0.0,3
3632,-1.0,1,0.01,0.0,1
3633,-1.0,1,0.01,0.0,2
3634,-1.0,1,0.01,0.0,2
3635,-1.0,1,0.01,0.0,4
3636,0.5,1,0.01,0.0,4
3637,3.5,-2,0.01,0.0,4
3638,1.0,1,0.01,0.0,4
3639,-1.0,1,0.01,0.0,5
3640,-1.0,1,0.01,0.0,3
3641,-1.0,1,0.01,0.0,5
3642,-1.0,1,0.01,0.0,4
3643,-1.0,1,0.01,0.0,1
3644,-1.0,1,0.01,0.0,3
3645,-1.0,1,0.01,0.0,3
3646,0.16666666666666674,1,0.01,0.0,9
3647,3.5,-2,0.01,0.0,4
3648,1.0,1,0.01,0.0,3
3649,2.276923076923077,-2,0.01,0.0,20
3650,-1.0,1,0.01,0.0,4
3651,-1.0,1,0.01,0.0,5
3652,0.125,1,0.01,0.0,19
3653,-1.0,1,0.01,0.0,3
3654,-1.0,1,0.01,0.0,1
3655,3.111111111111111,-2,0.01,0.0,12
3656,-1.0,1,0.01,0.0,2
3657,-1.0,1,0.01,0.0,1
3658,0.25,1,0.01,0.0,8
3659,-1.0,1,0.01,0.0,2
3660,0.19999999999999996,1,0.01,0.0,7
3661,-1.0,1,0.01,0.0,6
3662,1.0,1,0.01,0.0,5
3663,-1.0,1,0.01,0.0,3
3664,1.0,1,0.01,0.0,3
3665,-1.0,1,0.01,0.0,7
3666,-1.0,1,0.01,0.0,2
3667,2.642857142857143,-2,0.01,0.0,11
3668,1.0,1,0.01,0.0,5
3669,-1.0,1,0.01,0.0,2
3670,-1.0,1,0.01,0.0,2
3671,2.833333333333333,-2,0.01,0.0,7
3672,0.33333333333333326,1,0.01,0.0,11
3673,-1.0,1,0.01,0.0,2
3674,1.0,1,0.01,0.0,4
3675,-1.0,1,0.01,0.0,2
3676,3.25,-2,0.01,0.0,7
3677,0.5,1,0.01,0.0,10
3678,-1.0,1,0.01,0.0,2
3679,-1.0,1,0.01,0.0,4
3680,0.25,1,0.01,0.0,10
3681,-1.0,1,0.01,0.0,1
3682,-1.0,1,0.01,0.0,1
3683,-1.0,1,0.01,0.0,1
3684,-1.0,1,0.01,0.0,2
3685,0.5,1,0.01,0.0,7
3686,1.0,1,0.01,0.0,14
3687,-1.0,1,0.01,0.0,1
3688,-1.0,1,0.01,0.0,1
3689,-1.0,1,0.01,0.0,2
3690,-1.0,1,0.01,0.0,5
3691,1.0,1,0.01,0.0,2
3692,-1.0,1,0.01,0.0,1
3693,0.33333333333333326,1,0.01,0.0,5
3694,-1.0,1,0.01,0.0,2
3695,-1.0,1,0.01,0.0,9
3696,-1.0,1,0.01,0.0,3
3697,3.25,-2,0.01,0.0,6
3698,-1.0,1,0.01,0.0,3
3699,-1.0,1,0.01,0.0,3
3700,-1.0,1,0.01,0.0,1
3701,-1.0,1,0.01,0.0,3
3702,-1.0,1,0.01,0.0,4
3703,-1.0,1,0.01,0.0,1
3704,-1.0,1,0.01,0.0,2
3705,-1.0,1,0.01,0.0,4
3706,1.0,1,0.01,0.0,9
3707,-1.0,1,0.01,0.0,1
3708,0.09090909090909083,1,0.01,0.0,13
3709,1.0,1,0.01,0.0,5
3710,0.33333333333333326,1,0.01,0.0,5
3711,2.75,-2,0.01,0.0,8
3712,-1.0,1,0.01,0.0,4
3713,-1.0,1,0.01,0.0,2
3714,0.25,1,0.01,0.0,6
3715,-1.0,1,0.01,0.0,2
3716,-1.0,1,0.01,0.0,2
3717,-1.0,1,0.01,0.0,5
3718,0.19999999999999996,1,0.01,0.0,7
3719,-1.0,1,0.01,0.0,2
3720,-1.0,1,0.01,0.0,4
3721,-1.0,1,0.01,0.0,1
3722,-1.0,1,0.01,0.0,2
3723,-1.0,1,0.01,0.0,8
3724,1.0,1,0.01,0.0,5
3725,-1.0,1,0.01,0.0,2
3726,-1.0,1,0.01,0.0,5
3727,-1.0,1,0.01,0.0,7
3728,3.5,-2,0.01,0.0,4
3729,-1.0,1,0.01,0.0,4
3730,-1.0,1,0.01,0.0,3
3731,-1.0,1,0.01,0.0,4
3732,0.19999999999999996,1,0.01,0.0,8
3733,-1.0,1,0.01,0.0,4
3734,0.25,1,0.01,0.0,7
3735,-1.0,1,0.01,0.0,5
3736,-1.0,1,0.01,0.0,1
3737,-1.0,1,0.01,0.0,5
3738,0.19999999999999996,1,0.01,0.0,7
3739,0.1428571428571428,1,0.01,0.0,17
3740,-1.0,1,0.01,0.0,2
3741,1.0,1,0.01,0.0,7
3742,-1.0,1,0.01,0.0,8
3743,-1.0,1,0.01,0.0,2
3744,2.392857142857143,-2,0.01,0.0,13
3745,2.7,-2,0.01,0.0,9
3746,-1.0,1,0.01,0.0,1
3747,-1.0,1,0.01,0.0,5
3748,-1.0,1,0.01,0.0,3
3749,-1.0,1,0.01,0.0,3
3750,0.25,1,0.01,0.0,13
3751,-1.0,1,0.01,0.0,4
3752,4.0,-2,0.01,0.0,2
3753,1.0,1,0.01,0.0,4
3754,-1.0,1,0.01,0.0,5
3755,0.33333333333333326,1,0.01,0.0,5
3756,-1.0,1,0.01,0.0,4
3757,-1.0,1,0.01,0.0,2
3758,-1.0,1,0.01,0.0,6
3759,0.10000000000000009,1,0.01,0.0,14
3760,-1.0,1,0.01,0.0,3
3761,-1.0,1,0.01,0.0,2
3762,-1.0,1,0.01,0.0,1
3763,-1.0,1,0.01,0.0,1
3764,-1.0,1,0.01,0.0,6
3765,0.5,1,0.01,0.0,9
3766,-1.0,1,0.01,0.0,1
3767,-1.0,1,0.01,0.0,1
3768,-1.0,1,0.01,0.0,6
3769,1.0,1,0.01,0.0,9
3770,-1.0,1,0.01,0.0,8
3771,1.0,1,0.01,0.0,3
3772,-1.0,1,0.01,0.0,5
3773,0.5,1,0.01,0.0,4
3774,0.19999999999999996,1,0.01,0.0,8
3775,3.2,-2,0.01,0.0,8
3776,-1.0,1,0.01,0.0,3
3777,0.1428571428571428,1,0.01,0.0,11
3778,4.0,-2,0.01,0.0,3
3779,0.08333333333333326,1,0.01,0.0,16
3780,0.07692307692307687,1,0.01,0.0,17
3781,-1.0,1,0.01,0.0,4
3782,3.5,-2,0.01,0.0,5
3783,-1.0,1,0.01,0.0,2
3784,-1.0,1,0.01,0.0,6
3785,-1.0,1,0.01,0.0,5
3786,-1.0,1,0.01,0.0,1
3787,-1.0,1,0.01,0.0,6
3788,-1.0,1,0.01,0.0,1
3789,2.833333333333333,-2,0.01,0.0,7
3790,-1.0,1,0.01,0.0,9
3791,-1.0,1,0.01,0.0,3
3792,-1.0,1,0.01,0.0,4
3793,3.0769230769230766,-2,0.01,0.0,16
3794,-1.0,1,0.01,0.0,2
3795,-1.0,1,0.01,0.0,3
3796,3.25,-2,0.01,0.0,7
3797,0.33333333333333326,1,0.01,0.0,10
3798,2.533333333333333,-2,0.01,0.0,10
3799,-1.0,1,0.01,0.0,4
3800,-1.0,1,0.01,0.0,2
3801,-1.0,1,0.01,0.0,2
3802,-1.0,1,0.01,0.0,4
3803,1.0,1,0.01,0.0,8
3804,0.33333333333333326,1,0.01,0.0,5
3805,-1.0,1,0.01,0.0,1
3806,-1.0,1,0.01,0.0,7
3807,-1.0,1,0.01,0.0,4
3808,0.25,1,0.01,0.0,7
3809,1.0,1,0.01,0.0,2
3810,-1.0,1,0.01,0.0,1
3811,0.09090909090909083,1,0.01,0.0,14
3812,2.5,-2,0.01,0.0,10
3813,0.25,1,0.01,0.0,8
3814,-1.0,1,0.01,0.0,5
3815,-1.0,1,0.01,0.0,4
3816,-1.0,1,0.01,0.0,2
3817,-1.0,1,0.01,0.0,1
3818,-1.0,1,0.01,0.0,5
3819,1.0,1,0.01,0.0,5
3820,-1.0,1,0.01,0.0,1
3821,-1.0,1,0.01,0.0,2
3822,0.125,1,0.01,0.0,11
3823,1.0,1,0.01,0.0,3
3824,-1.0,1,0.01,0.0,3
3825,-1.0,1,0.01,0.0,1
3826,0.5,1,0.01,0.0,7
3827,1.0,1,0.01,0.0,7
3828,-1.0,1,0.01,0.0,4
3829,4.0,-2,0.01,0.0,2
3830,-1.0,1,0.01,0.0,4
3831,-1.0,1,0.01,0.0,4
3832,-1.0,1,0.01,0.0,6
3833,-1.0,1,0.01,0.0,2
3834,-1.0,1,0.01,0.0,1
3835,3.333333333333333,-2,0.01,0.0,5
3836,-1.0,1,0.01,0.0,3
3837,-1.0,1,0.01,0.0,2
3838,1.0,1,0.01,0.0,4
3839,-1.0,1,0.01,0.0,2
3840,-1.0,1,0.01,0.0,7
3841,0.33333333333333326,1,0.01,0.0,5
3842,0.33333333333333326,1,0.01,0.0,6
3843,1.0,1,0.01,0.0,4
3844,-1.0,1,0.01,0.0,3
3845,4.0,-2,0.01,0.0,4
3846,-1.0,1,0.01,0.0,2
3847,0.25,1,0.01,0.0,6
3848,1.0,1,0.01,0.0,2
3849,-1.0,1,0.01,0.0,2
3850,0.5,1,0.01,0.0,8
3851,0.5,1,0.01,0.0,9
3852,0.33333333333333326,1,0.01,0.0,10
3853,-1.0,1,0.01,0.0,1
3854,-1.0,1,0.01,0.0,1
3855,-1.0,1,0.01,0.0,2
3856,-1.0,1,0.01,0.0,1
3857,0.19999999999999996,1,0.01,0.0,7
3858,-1.0,1,0.01,0.0,2
3859,-1.0,1,0.01,0.0,7
3860,-1.0,1,0.01,0.0,4
3861,-1.0,1,0.01,0.0,2
3862,0.33333333333333326,1,0.01,0.0,5
3863,-1.0,1,0.01,0.0,4
3864,-1.0,1,0.01,0.0,2
3865,-1.0,1,0.01,0.0,4
3866,-1.0,1,0.01,0.0,2
3867,-1.0,1,0.01,0.0,2
3868,-1.0,1,0.01,0.0,3
3869,1.0,1,0.01,0.0,8
3870,-1.0,1,0.01,0.0,3
3871,0.10000000000000009,1,0.01,0.0,15
3872,-1.0,1,0.01,0.0,5
3873,-1.0,1,0.01,0.0,2
3874,-1.0,1,0.01,0.0,1
3875,-1.0,1,0.01,0.0,2
3876,-1.0,1,0.01,0.0,2
3877,1.0,1,0.01,0.0,3
3878,-1.0,1,0.01,0.0,2
3879,0.16666666666666674,1,0.01,0.0,10
3880,-1.0,1,0.01,0.0,3
3881,0.19999999999999996,1,0.01,0.0,8
3882,1.0,1,0.01,0.0,14
3883,-1.0,1,0.01,0.0,6
3884,-1.0,1,0.01,0.0,1
3885,0.33333333333333326,1,0.01,0.0,5
3886,-1.0,1,0.01,0.0,7
3887,-1.0,1,0.01,0.0,1
3888,-1.0,1,0.01,0.0,2
3889,-1.0,1,0.01,0.0,1
3890,-1.0,1,0.01,0.0,1
3891,-1.0,1,0.01,0.0,7
3892,-1.0,1,0.01,0.0,6
3893,-1.0,1,0.01,0.0,2
3894,4.0,-2,0.01,0.0,2
3895,1.0,1,0.01,0.0,8
3896,-1.0,1,0.01,0.0,3
3897,-1.0,1,0.01,0.0,2
3898,1.0,1,0.01,0.0,3
3899,2.666666666666667,-2,0.01,0.0,10
3900,-1.0,1,0.01,0.0,7
3901,-1.0,1,0.01,0.0,1
3902,-1.0,1,0.01,0.0,2
3903,-1.0,1,0.01,0.0,1
3904,0.25,1,0.01,0.0,7
3905,0.33333333333333326,1,0.01,0.0,6
3906,-1.0,1,0.01,0.0,4
3907,1.0,1,0.01,0.0,2
3908,0.25,1,0.01,0.0,10
3909,-1.0,1,0.01,0.0,1
3910,-1.0,1,0.01,0.0,1
3911,-1.0,1,0.01,0.0,2
3912,-1.0,1,0.01,0.0,4
3913,-1.0,1,0.01,0.0,2
3914,1.0,1,0.01,0.0,8
3915,-1.0,1,0.01,0.0,2
3916,0.06666666666666665,1,0.01,0.0,18
3917,-1.0,1,0.01,0.0,6
3918,0.16666666666666674,1,0.01,0.0,9
3919,-1.0,1,0.01,0.0,7
3920,-1.0,1,0.01,0.0,2
3921,1.0,1,0.01,0.0,5
3922,3.2,-2,0.01,0.0,8
3923,1.0,1,0.01,0.0,5
3924,-1.0,1,0.01,0.0,3
3925,3.25,-2,0.01,0.0,6
3926,-1.0,1,0.01,0.0,3
3927,-1.0,1,0.01,0.0,1
3928,3.333333333333333,-2,0.01,0.0,6
3929,-1.0,1,0.01,0.0,3
3930,-1.0,1,0.01,0.0,2
3931,1.0,1,0.01,0.0,5
3932,-1.0,1,0.01,0.0,6
3933,-1.0,1,0.01,0.0,2
3934,-1.0,1,0.01,0.0,1
3935,4.0,-2,0.01,0.0,2
3936,-1.0,1,0.01,0.0,4
3937,-1.0,1,0.01,0.0,4
3938,2.311111111111111,-2,0.01,0.0,16
3939,-1.0,1,0.01,0.0,2
3940,-1.0,1,0.01,0.0,2
3941,-1.0,1,0.01,0.0,2
3942,0.5,1,0.01,0.0,4
3943,0.5,1,0.01,0.0,6
3944,-1.0,1,0.01,0.0,1
3945,-1.0,1,0.01,0.0,2
3946,-1.0,1,0.01,0.0,1
3947,-1.0,1,0.01,0.0,1
3948,-1.0,1,0.01,0.0,5
3949,0.5,1,0.01,0.0,4
3950,-1.0,1,0.01,0.0,3
3951,0.25,1,0.01,0.0,6
3952,-1.0,1,0.01,0.0,7
3953,-1.0,1,0.01,0.0,3
3954,0.33333333333333326,1,0.01,0.0,6
3955,0.19999999999999996,1,0.01,0.0,7
3956,-1.0,1,0.01,0.0,2
3957,0.11111111111111116,1,0.01,0.0,12
3958,-1.0,1,0.01,0.0,4
3959,0.19999999999999996,1,0.01,0.0,17
3960,-1.0,1,0.01,0.0,3
3961,-1.0,1,0.01,0.0,5
3962,3.0,-2,0.01,0.0,6
