avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.2469047619047619,0.64,3.55,0.46299524146283894,0.12,-1522.3201905121057,5148,0.0,0.0,0.0005,0.11037527593818984
-0.15734920634920638,0.61,3.92,0.4583881326275357,0.13,-1536.0551111470263,5209,0.0,0.0,0.0005,0.11062684271247276
-0.48266666666666663,0.85,3.1,0.45382686757186447,0.05,-1584.321777813693,5294,0.0,0.0,0.0005,0.1098595114542463
-0.37287499999999996,0.79,3.57,0.4493109901199013,0.07,-1621.6092778136929,5373,0.0,0.0,0.0005,0.10936132983377078
-0.47300000000000003,0.85,2.8,0.44484004863497356,0.05,-1669.909277813693,5457,0.0,0.0,0.0005,0.10862856437476855
-0.2639761904761905,0.67,3.34,0.4404135959744933,0.11,-1694.3068968613122,5524,0.0,0.0,0.0005,0.10864528716010242
-0.34924999999999995,0.79,3.41,0.4360311894452362,0.07,-1729.2318968613124,5603,0.0,0.0,0.0005,0.10817973738103843
-0.2014166666666667,0.73,3.56,0.4316923907590687,0.09,-1753.573563527979,5679,0.0,0.0,0.0005,0.10796333769789311
-0.486479797979798,0.85,3.62,0.42739676598911336,0.05,-1800.021543325959,5761,0.0,0.0,0.0005,0.10728149629455358
-0.32994841269841274,0.73,3.51,0.42314388552635285,0.09,-1831.0163845958007,5834,0.0,0.0,0.0005,0.10708057202650854
-0.26939646464646466,0.67,3.69,0.4189333240366638,0.11,-1857.9560310604472,5901,0.0,0.0,0.0005,0.10711412481323986
-0.445,0.82,3.31,0.41476466041827703,0.06,-1902.4560310604475,5983,0.0,0.0,0.0005,0.10657879786387911
-0.3289880952380952,0.7,3.31,0.41063747775966636,0.1,-1937.3548405842573,6053,0.0,0.0,0.0005,0.10650488709133805
-0.343515873015873,0.7,3.44,0.4065513632978508,0.1,-1971.706427885845,6123,0.0,0.0,0.0005,0.10643261859793356
-0.2321666666666667,0.64,3.83,0.40250590837711264,0.12,-1993.9230945525114,6186,0.0,0.0,0.0005,0.10658169431930557
