avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.3954206349206349,0.67,4.93,0.3103487841200748,0.11,-5216.86336955529,8892,0.0,0.0,0.0005,0.07973677463464661
-0.45832142857142855,0.73,5.57,0.30726060848175163,0.09,-5265.9494806664015,8968,0.0,0.0,0.0005,0.07982374375052961
-0.4721067821067821,0.82,4.79,0.3042031622332665,0.06,-5309.906190623112,9047,0.0,0.0,0.0005,0.07965717166624653
-0.7882178932178933,0.88,4.79,0.30117613959686973,0.04,-5388.7279799449025,9135,0.0,0.0,0.0005,0.07932672277310224
-0.44486507936507935,0.67,4.86,0.2981792378375013,0.11,-5432.214487881411,9201,0.0,0.0,0.0005,0.07958019998347245
-0.40062698412698416,0.67,5.67,0.2952121572325153,0.11,-5472.277186294108,9268,0.0,0.0,0.0005,0.0798295221703139
-0.7389325396825397,0.91,4.36,0.29227460104170494,0.03,-5546.170440262361,9359,0.0,0.0,0.0005,0.07942443703763921
-0.5668845598845599,0.76,4.51,0.28936627547762456,0.08,-5602.858896250816,9435,0.0,0.0,0.0005,0.07942907830013708
-0.5783809523809523,0.82,4.55,0.28648688967620767,0.06,-5660.6969914889105,9517,0.0,0.0,0.0005,0.07927365810735142
-0.5949978632478633,0.82,5.38,0.28363615566767725,0.06,-5721.363444480363,9599,0.0,0.0,0.0005,0.07912070470597572
-0.7913290043290044,0.94,3.62,0.2808137883477466,0.02,-5799.329678246597,9693,0.0,0.0,0.0005,0.07865522399811038
-0.6713650793650794,0.91,4.84,0.27801950544910525,0.03,-5866.466186183104,9784,0.0,0.0,0.0005,0.07827513475509726
-0.4484722222222222,0.67,5.12,0.2752530275131885,0.11,-5911.313408405325,9851,0.0,0.0,0.0005,0.07852104488024184
-0.5215720390720391,0.82,5.04,0.27251407786223053,0.06,-5964.613469455387,9933,0.0,0.0,0.0005,0.07837858626259518
-0.37469000444000444,0.64,5.32,0.26980238257159034,0.12,-6005.282469899386,9999,0.0,0.0,0.0005,0.07869628272650943
-0.6441794316794318,0.85,5.14,0.26711767044235935,0.05,-6068.768270210188,10084,0.0,0.0,0.0005,0.0784789031134005
-0.7609123376623377,0.88,3.89,0.2644596729742376,0.04,-6141.591646833566,10169,0.0,0.0,0.0005,0.07818960980377415
-0.45815800865800865,0.73,5.45,0.2618281243386805,0.09,-6187.407447699367,10242,0.0,0.0,0.0005,0.07827774046712932
-0.4418448773448774,0.7,5.37,0.2592227613523128,0.1,-6231.591935433855,10312,0.0,0.0,0.0005,0.07843863417524628
-0.4991498599439776,0.73,4.8,0.2566433234506087,0.09,-6281.506921428254,10385,0.0,0.0,0.0005,0.07852363796779649
-0.6106073926073925,0.91,4.99,0.25408955266183103,0.03,-6342.567660688994,10476,0.0,0.0,0.0005,0.07816947668053427
-0.6204722222222222,0.79,4.93,0.251561193581232,0.07,-6404.614882911215,10555,0.0,0.0,0.0005,0.07811028186363307
-0.7096742424242425,0.88,4.27,0.24905799334551096,0.04,-6475.58230715364,10643,0.0,0.0,0.0005,0.07783612689734551
-0.6701825396825397,0.85,4.61,0.24657970160752318,0.05,-6542.600561121893,10728,0.0,0.0,0.0005,0.07763731162059853
-0.5230793650793651,0.73,5.29,0.24412607051124421,0.09,-6597.219608740941,10803,0.0,0.0,0.0005,0.07772498404368484
-0.6800115440115441,0.91,4.59,0.24169685466698065,0.03,-6661.909652030984,10891,0.0,0.0,0.0005,0.07738891627350186
-0.3720198412698412,0.61,4.67,0.2392918111268288,0.13,-6699.111636157969,10952,0.0,0.0,0.0005,0.07775680022376058
-0.5130782828282828,0.76,5.01,0.23691069936037742,0.08,-6750.419464440799,11028,0.0,0.0,0.0005,0.07777237691826956
-0.4759044011544012,0.73,5.09,0.23455328123065203,0.09,-6798.009904556238,11101,0.0,0.0,0.0005,0.0778566995379629
-0.6939559884559884,0.85,5.17,0.23221932097029852,0.05,-6867.405503401836,11186,0.0,0.0,0.0005,0.07766591329361003
-0.5306034243534243,0.76,4.7,0.22990858515800353,0.08,-6920.465845837179,11262,0.0,0.0,0.0005,0.07768179035439766
-0.6426744921744921,0.79,4.94,0.22762084269515043,0.07,-6985.84440616574,11341,0.0,0.0,0.0005,0.07762988987230593
